8
328 1600
85 -96 246
85 164 -309
218 -293 -42
86 9 214
72 -105 231
42 -66 125
172 -114 318
-6 -94 228
-327 -8 196
242 185 43
-206 333 227
-201 -227 93
-168 99 -162
129 244 172
-133 -237 -212
-130 22 -15
-138 -248 -160
248 273 -114
-198 -242 -86
-137 -247 173
270 138 210
33 172 -108
274 -100 -259
287 -332 123
115 -124 -275
-102 -62 269
-270 136 154
-182 77 -253
-95 -11 -100
-113 77 19
300 -59 201
-195 37 -268
68 -94 8
-128 -272 11
286 147 -304
158 196 103
-210 -193 32
301 95 -96
-254 162 -296
143 -131 -187
143 -55 -47
-133 -257 -172
256 -333 247
-104 230 277
-257 -120 -165
-151 118 -304
-10 44 -146
-143 194 -286
172 309 -331
-258 276 331
205 123 24
20 94 -249
-36 223 133
289 -259 -313
-99 87 300
246 46 -139
-311 -38 285
-98 -115 146
-269 230 -281
109 -198 165
173 -46 -167
-45 -336 -27
-304 -206 157
248 -25 33
-102 -66 -240
117 220 151
186 -155 -189
-166 -217 40
250 301 -205
75 -53 -5
247 -315 -271
-129 -236 278
-216 262 -3
-95 278 -253
-303 -132 194
133 -256 59
-188 62 158
-124 -235 -172
-19 59 320
308 119 -262
136 -145 -239
281 57 182
100 55 322
164 65 -291
-74 246 330
214 -317 -333
-263 -65 -179
-312 158 -140
-36 -274 34
18 150 -335
43 281 -127
284 -26 -124
23 -65 127
-325 -326 72
316 -306 -167
-184 -90 322
22 -275 33
-73 233 -136
-170 322 84
157 51 170
-94 -2 238
254 299 101
-167 -26 -331
-28 -267 -86
274 -257 -279
183 196 69
121 264 -89
-168 227 218
185 -170 -234
-11 276 -183
86 58 22
275 -4 -314
67 73 -52
-326 -68 176
-28 -51 -6
-247 -275 149
-120 8 -299
146 -133 199
104 -56 -214
-123 -79 208
-104 217 -232
222 -6 250
3 -59 -294
-119 44 181
244 107 75
330 -311 132
26 286 203
-78 112 94
-86 -36 107
-268 147 -143
251 -176 154
-141 150 -137
-237 -318 214
19 -332 82
-76 93 -173
-82 -194 312
-224 229 -262
-19 265 -181
-15 265 -176
-275 105 -27
4 316 -294
-187 134 285
-153 -321 251
-40 138 -258
129 -39 40
-296 -84 -333
35 -100 -85
186 -69 99
-56 65 139
118 114 56
58 -215 287
184 -160 -237
68 -95 -8
-153 -328 131
259 -199 95
-171 243 332
-240 286 82
-52 195 135
174 -146 -308
-201 -251 113
17 -159 -174
-78 297 -229
-239 -189 22
272 100 -253
161 280 -312
138 17 297
-40 141 -150
265 -45 -96
44 -278 -206
127 307 182
70 138 -304
-103 -167 -296
127 -94 -317
317 296 -330
157 221 218
2 315 -290
-217 256 19
197 206 -107
199 -63 -115
-192 -67 138
-99 -198 -55
271 66 -309
31 97 220
-172 215 223
63 -148 246
-221 245 325
-154 -84 -183
-67 93 212
117 -297 105
-222 54 -48
-96 -269 244
84 -62 271
-258 -250 -293
-182 64 -230
241 335 -106
-180 -121 267
295 162 -28
83 -240 15
-195 331 120
64 -179 165
216 -41 -228
-111 85 -108
-211 -2 -15
334 61 -251
-239 -243 -8
223 313 -269
-221 -191 -166
-75 149 46
-227 229 -72
-132 42 216
-245 77 -212
-279 88 237
240 -67 -45
-155 225 217
-256 117 123
318 -260 -85
-226 285 -169
-301 147 76
-182 -191 -294
-210 16 -311
-301 318 -225
-94 -100 314
-247 -68 -148
204 252 -187
-40 271 -282
-135 249 -113
-67 107 -144
-272 -259 -21
109 -122 -321
224 -124 -178
60 209 203
-269 256 228
-226 -65 138
-163 -7 -153
116 -296 298
43 13 52
-20 213 137
-47 -251 248
-193 -211 -8
-140 310 272
-82 -99 -335
-102 250 139
-251 -161 122
268 -188 335
-247 143 -60
-210 146 79
53 197 -160
-251 304 35
-307 -20 -308
-237 286 -68
46 52 -135
-75 217 -306
34 269 -279
272 158 -264
327 -164 40
329 43 186
124 -157 92
228 246 323
327 -271 104
187 43 -278
258 -326 -134
231 -26 210
-115 -272 75
-262 272 319
305 -191 -268
-67 324 6
128 253 98
196 122 82
-202 58 207
283 74 185
309 107 -295
41 -283 321
-324 -184 -145
259 328 137
-24 -265 -10
-195 -3 -297
222 -333 -48
-305 -257 234
-177 -73 323
98 -81 275
-167 29 -270
-235 -44 -292
-39 -122 283
257 -41 325
-176 204 -15
-63 151 205
86 -174 -216
-101 80 295
149 198 69
299 294 248
136 247 45
272 -172 -213
336 7 69
292 263 322
-122 66 -96
-110 243 5
-276 -103 -242
-67 282 231
34 -50 234
-28 -87 -204
-217 12 -43
267 -71 -238
321 -141 210
-111 87 74
224 -155 205
-25 -195 325
-288 190 -26
33 260 -176
252 317 -224
-254 -65 -80
-201 -36 -32
-62 -164 -272
106 -287 97
207 -51 -252
175 -305 257
258 263 209
153 -299 277
-70 -260 -182
-15 122 -238
266 -3 129
130 -277 153
-171 153 -240
-44 -200 183
54 159 -285
-241 84 1
-202 -125 -237
74 -289 -188
-192 320 1
313 43 45
-321 18 38
-292 59 -292
-18 32 15
-151 -202 113
-311 -77 16
30 -35 -262
259 -83 -101
37 79 -290
-206 -324 -51
-290 281 -166
296 -18 111
316 -40 221
-291 16 224
-336 224 -240
283 75 -159
283 -126 -144
-245 -309 71
-204 11 -59
-252 -188 279
-318 -306 -182
-300 185 -85
90 -6 -217
181 71 -44
330 -309 -204
-14 282 -220
-120 150 -245
210 -48 224
-200 -158 -38
288 45 -99
-269 114 -290
275 197 -128
-128 -58 314
-309 45 317
-254 225 314
159 -124 -83
-139 333 16
105 -91 -101
41 110 11
-36 -284 12
335 -239 -282
-134 -188 -77
-145 -131 26
-137 -211 24
1 100 236
65 -37 53
34 287 163
-142 191 177
158 -45 325
59 125 63
-107 231 -200
-130 144 262
-324 194 -309
12 -96 165
260 -6 122
-276 295 56
-328 99 82
-301 69 -260
-164 -63 299
-169 -51 296
307 267 274
277 48 -148
175 157 -28
138 249 -246
-45 -133 194
-34 -40 113
38 -168 244
275 -52 -334
104 -264 171
208 56 239
194 -100 -146
-244 -89 -326
323 251 316
-201 -299 -216
9 239 111
148 -187 -152
-4 102 -109
113 319 19
-124 2 -33
-179 240 -265
269 7 -179
-74 230 291
-150 65 -43
-31 19 -209
-136 -217 -273
-198 323 -156
-228 115 -34
-314 292 41
-274 303 324
-44 121 -298
-82 75 -224
134 184 -72
-54 332 331
324 -52 220
-221 -101 63
104 -263 -260
-179 -177 -81
-165 -95 -180
-247 -287 -15
-160 -325 -52
79 218 -87
-322 -58 -82
-124 -131 -288
295 45 159
-327 -59 217
94 -126 159
-324 52 16
246 90 -188
-26 -19 7
-220 -113 46
44 -85 -139
-81 198 -319
198 144 -209
311 52 64
-173 -20 -326
-203 -184 126
173 -296 268
-132 170 104
100 -224 -135
37 88 -40
291 191 -37
-59 254 -336
47 195 -6
-169 57 -258
-116 335 66
224 36 121
-242 -88 244
-318 87 295
73 60 -1
244 269 309
214 172 208
-227 -41 -120
269 -122 11
98 291 277
-107 -18 -220
164 75 -326
-282 -202 219
-105 195 146
206 163 234
152 -190 -66
-128 -22 289
59 -110 29
-301 -94 157
15 -39 -303
145 62 -101
184 291 -323
-245 240 -274
87 233 294
-190 -6 -253
175 -59 -158
-134 207 231
185 -169 -241
93 311 -43
88 -319 187
-179 299 -284
-118 66 -253
308 -235 -173
-298 -323 102
-252 117 246
-102 190 334
-190 -73 -85
136 -3 296
-28 -265 -316
-312 -271 286
89 114 -218
114 -242 24
-157 240 56
316 -148 301
-214 194 -24
163 -97 65
241 184 -54
-184 289 255
299 -47 84
195 105 -58
134 -120 279
-262 -172 -79
-211 30 -301
-66 68 329
-225 323 -56
-34 -71 -121
-111 208 44
-134 -151 138
-262 27 141
-227 135 -308
-105 5 -198
-48 293 163
51 15 -317
44 -17 -240
217 -92 177
255 166 -120
99 -9 270
-33 324 -263
-49 -150 262
-130 -91 -282
-136 332 -55
-128 277 272
55 -272 330
-109 227 -11
208 -93 88
326 -132 170
-336 -210 301
-205 -180 111
-316 -116 -125
-302 281 -197
12 -29 -75
179 -54 -134
161 254 -109
-31 178 165
333 -320 76
-142 -179 -211
97 -248 -293
-59 120 -131
-205 -221 -198
220 115 -183
-94 201 -116
-214 -91 -134
152 -59 86
18 -130 157
-120 -222 -193
-108 -11 49
330 -38 136
143 212 -57
214 246 -136
-16 247 -135
225 129 -72
-224 -47 -19
41 39 -61
192 198 -253
-156 -318 -297
307 -310 -215
-217 -288 -189
12 -314 -138
-160 322 -125
228 -143 -233
-72 97 -57
274 200 -216
-288 109 -272
-280 169 -325
-148 141 -178
-276 -72 185
1 206 -58
-160 120 213
56 191 -220
-142 -228 59
-58 132 -25
112 223 285
-272 -167 286
-196 -278 -63
144 132 -59
34 261 -328
-141 -259 -207
-210 -30 55
182 -192 286
-218 146 161
204 57 -223
130 -202 191
-1 -36 325
168 134 -87
-292 12 160
-167 -8 274
-83 -249 272
194 229 -312
108 272 38
309 298 77
308 97 -244
-297 113 285
-253 243 -254
-57 -30 20
-222 175 87
-96 -63 305
-131 -161 -145
262 -162 291
-52 -91 -218
-7 151 324
94 -174 66
315 -177 -265
-328 20 -25
6 225 -192
-36 -72 283
59 93 -201
120 -115 -279
8 -189 227
74 -156 -318
-102 -76 269
327 265 6
32 -217 -322
-291 -114 202
293 70 17
-2 -119 194
-210 93 -16
-225 177 162
334 -67 70
236 116 281
104 -163 -298
-30 -227 283
229 -33 -89
-323 -91 -227
195 -241 -110
218 -100 -279
-252 -204 -61
222 -53 -66
172 292 240
-206 230 -287
11 -225 312
135 -284 -31
-274 252 -218
-219 55 -33
-277 -250 189
224 -196 -271
-103 307 43
81 327 -7
46 -158 -310
-157 -151 215
271 -224 -49
81 -195 -296
269 254 -137
-250 201 95
-242 120 -324
-280 -271 125
38 4 -110
97 101 88
277 217 -17
-50 -298 -278
-63 -233 1
281 197 -170
-212 195 73
72 -288 305
-70 214 -299
-33 -301 205
-137 -113 -16
302 261 -88
-218 92 -320
-268 123 229
211 -65 -280
-130 -276 97
-47 -20 141
-179 33 214
-240 93 280
-178 128 -281
-167 318 183
-292 60 -286
163 -149 222
-173 12 136
-208 230 322
-104 141 -200
26 5 -327
119 -330 -192
222 92 316
-108 258 76
289 -82 -45
-216 167 -52
51 33 74
-152 109 275
110 -135 277
201 20 248
255 -72 -203
7 167 -260
196 -120 -119
59 40 -25
-146 232 62
188 89 -92
112 -170 -329
-292 -272 -130
101 313 240
37 -137 -77
102 191 266
-228 -243 -189
281 -162 -108
-129 -204 -207
115 212 -227
-151 192 90
192 223 197
85 -27 -192
-98 -152 296
268 298 -37
94 -28 -112
-12 293 -272
-92 -199 92
327 105 -144
-183 66 228
-309 17 -174
-142 318 -4
279 104 -41
329 -4 298
113 71 158
152 19 -247
135 -321 11
186 293 -262
-292 158 303
310 -82 -112
210 89 -221
127 76 150
260 187 -67
132 201 189
-79 -241 206
-117 127 -300
334 -63 -22
-211 -102 52
204 67 37
-139 97 156
283 190 -131
46 -209 250
-177 135 -7
-129 203 40
-186 213 -200
115 291 174
235 -251 -21
-230 -304 -85
-286 305 -173
13 211 -64
-14 265 -75
-277 -314 43
-63 -336 190
-134 -280 191
-159 263 35
317 -325 -26
-58 188 109
-311 -63 209
-82 206 -82
88 -29 287
-37 -297 -91
215 -104 324
7 204 60
296 -94 293
-84 27 69
311 137 -66
-332 -222 215
176 -261 -227
-47 86 -85
-183 -281 240
-15 120 99
127 -111 64
-137 86 240
58 86 76
83 -263 -32
245 -224 -282
-159 -143 -157
232 -107 140
319 -175 44
100 -189 -84
191 333 -79
-222 269 135
-28 -47 -214
210 151 269
329 201 80
-324 -230 214
-270 -63 -146
56 183 104
131 263 127
256 321 140
-325 -31 -280
154 9 15
-71 -4 311
304 -205 182
142 -219 303
-199 -182 285
7 -21 -186
211 -130 -336
-186 -159 -160
-278 8 -298
-251 -312 133
158 304 -201
-193 326 193
75 255 114
-81 326 -307
-65 121 -220
238 119 201
57 146 -271
-272 -154 255
-7 -279 278
277 -108 180
94 -109 270
299 -269 -16
-90 199 -91
275 37 227
113 -335 -323
-302 191 -12
-302 43 187
-11 -235 -200
111 152 142
248 -137 -125
105 -97 102
-118 -223 -50
-334 181 -195
-78 -17 138
212 -272 -214
-327 -321 -304
-325 167 196
-264 226 182
61 -204 -266
-124 313 -307
120 271 168
-326 -52 -323
254 55 -38
-282 76 238
-187 -163 -44
70 -167 -29
-266 158 -104
-185 42 -79
-25 260 -226
63 40 24
-270 -83 286
-173 280 16
109 -306 167
44 -300 -246
334 -37 315
-308 -242 93
239 181 -105
-135 -297 234
-251 -82 -100
-88 -332 215
-161 -202 288
-308 -57 -86
-83 334 -320
-177 -44 -37
-90 38 -71
285 -103 248
-56 205 -68
-279 142 -53
176 -93 -303
121 158 -218
-259 -271 170
270 194 -56
187 -103 -252
99 114 181
-116 -242 131
263 -64 22
-125 121 330
17 -201 162
236 -301 -270
95 -198 31
245 164 -83
123 73 30
74 -141 295
-147 -85 25
-131 158 -27
265 -181 -187
-318 -162 -173
-91 -20 183
69 -124 230
-11 108 -236
-107 24 -36
-258 64 -240
4 -81 150
-259 307 -291
241 30 108
-114 240 277
-267 103 -173
32 84 200
31 299 5
-198 270 68
59 292 155
-24 -85 -101
-37 244 -44
312 55 -43
22 168 334
164 206 -266
303 -297 5
284 -109 -263
1 261 -243
-57 -1 -102
-194 311 -68
-282 256 -101
-289 -198 -74
-281 -323 20
-208 -166 -25
-143 -278 -193
21 -192 68
124 25 -336
83 174 -130
31 -181 -255
-167 -296 272
126 -78 -234
31 315 167
272 301 -185
-80 22 -182
58 70 -117
40 -166 221
90 -37 203
-22 289 92
-121 280 127
-143 -212 -106
3 -166 -195
-303 296 -258
-40 230 -312
-280 -326 80
154 280 -283
-140 -208 17
-299 10 -334
-79 14 -212
285 133 124
-117 -104 -173
300 271 291
258 181 194
-115 161 -240
46 114 -74
-323 -76 -126
124 73 -296
-283 171 316
-212 -49 62
137 -19 203
-310 -323 -328
-10 315 297
-167 -185 -218
264 -23 -134
1 -100 259
-174 -316 -322
-194 -299 -146
-306 7 238
45 -129 -160
301 193 161
-173 -271 307
127 -174 270
287 -17 -170
-141 -184 165
138 -144 -49
-141 142 238
-224 -308 252
-40 265 -151
159 37 -293
91 335 245
-257 -198 -55
-102 259 -292
96 152 -6
140 79 135
-12 -195 196
267 -326 -26
-98 -254 -27
-65 -47 -134
1 -70 109
176 -153 224
-264 295 309
10 -135 -40
-174 -292 -138
-305 325 -189
124 151 -244
-150 238 -235
190 -301 -4
206 -216 125
23 -76 320
-147 -286 219
-104 -331 246
-206 -18 335
-278 262 50
146 -114 -309
-187 234 -185
-12 -323 127
-3 168 265
272 -88 268
-159 -214 -57
-156 -112 -234
-78 -116 -222
-31 -264 81
-272 312 221
314 269 68
294 230 -153
-110 -122 215
-326 -24 -140
321 248 -282
113 -29 213
-80 146 -80
-25 113 -135
30 -314 267
297 -61 201
100 261 -296
227 -80 122
55 -127 -278
72 190 -221
116 167 168
7 111 -236
-189 220 -332
145 -198 -165
-75 -61 -1
277 138 281
-154 -85 128
239 202 268
-170 -141 1
66 -137 241
-237 40 -265
20 -240 -244
82 -108 224
102 225 98
-193 80 187
-162 -259 -258
-108 -179 134
136 -280 233
-288 -277 -200
-281 -294 -279
157 90 -118
-206 -164 297
45 110 -191
-306 -253 -25
-175 -134 239
234 51 -192
-253 -186 -297
-157 13 196
119 -47 -277
17 205 -210
-140 88 184
79 135 237
311 -205 80
266 -191 253
-67 -263 -70
143 -38 -143
35 5 258
97 52 -133
-276 101 232
236 1 243
113 -98 210
-235 72 -197
139 -155 -259
-35 -4 183
288 -132 -150
61 -47 264
207 229 -205
-254 -101 -133
-219 194 -250
257 248 -60
-45 73 179
106 312 -300
-1 -300 -160
220 18 -259
293 195 287
64 82 321
-27 109 71
56 -103 226
-178 97 -91
-194 -44 44
-28 210 134
-117 199 288
-319 328 40
-333 49 -35
-205 61 303
175 -236 41
-211 2 -261
-95 -209 83
-252 20 67
-168 257 -177
190 135 -223
-11 55 186
-86 271 -76
92 -54 182
-275 -293 152
-244 -131 213
298 11 38
-160 -321 -177
263 -299 153
161 -76 -110
168 -174 30
-242 -276 247
-274 218 -105
-60 -162 -27
-296 -128 144
194 281 -92
-96 -236 238
253 -50 238
125 139 -53
310 167 184
322 164 -145
-40 30 183
213 311 184
-277 49 336
181 -112 253
321 -283 -153
-303 270 314
69 99 171
-181 -119 -58
303 -70 -47
-328 227 34
-53 -265 238
-43 -301 308
-27 -332 253
139 -150 -158
79 -45 -231
283 -258 140
58 -137 -208
-192 -328 56
-204 -323 313
321 -136 -150
13 276 -221
-248 -102 69
139 70 -274
-167 272 197
-253 292 -221
133 -270 -126
277 -281 -327
201 -41 125
327 -228 312
-103 -193 -178
22 -169 -247
-309 59 -32
-1 -263 -41
-204 -166 51
-186 -2 -240
283 -210 -264
-279 -232 -207
-226 -42 -240
335 39 135
70 17 270
-89 -308 131
247 133 -211
243 127 -228
-263 224 317
-235 21 -195
321 266 -290
-23 -152 306
-289 52 -142
91 221 213
272 277 -59
41 -220 123
-228 -132 -101
-235 233 91
-209 -50 -310
-215 -148 -99
-307 -126 -267
54 215 -22
109 195 -180
-212 -51 -212
-268 113 136
301 17 312
55 225 -254
-291 28 -283
-8 319 24
250 32 329
211 136 -98
26 -251 -2
-300 -183 -86
310 68 -196
-273 5 -37
232 109 -165
105 -252 -248
321 -252 -281
-153 -255 118
45 272 69
310 -49 87
175 263 -288
94 221 5
295 -249 -233
-23 -188 111
-235 188 -190
222 335 91
46 94 25
251 141 79
-296 119 149
-329 34 -209
11 49 275
119 157 -210
156 267 -108
231 -55 -60
255 56 254
-135 -4 -248
-239 55 14
-289 -24 -245
64 -175 135
175 232 -61
-116 -124 299
305 -212 -71
-165 124 99
-41 -131 288
-336 -106 255
-242 -245 295
-207 -193 225
-147 39 51
269 -306 308
-314 70 229
-277 168 286
257 17 221
196 298 246
259 -141 -111
80 138 -29
192 330 294
-283 218 -285
-281 233 18
-212 -132 201
83 50 -201
-237 282 230
45 71 116
25 10 -159
-330 -102 -166
-304 -216 -37
130 -277 158
158 68 137
-271 -207 -81
-273 245 172
327 152 82
123 191 151
106 25 -175
298 136 -143
27 -178 -232
37 -272 271
3 -133 -65
-304 -281 -94
130 117 320
-207 -221 -307
-50 -94 68
248 -116 270
-279 279 306
332 -268 118
72 141 -50
188 167 -246
157 -94 -149
-117 249 292
93 327 -83
198 -200 260
327 -36 -12
-292 -198 49
300 -11 -245
129 269 -26
-203 101 -246
-206 196 62
303 -258 -142
-294 290 50
202 -123 -198
-12 -252 -124
60 112 -47
-280 -190 99
313 -218 -214
-237 228 -67
-223 44 5
-302 -191 -260
-52 254 -199
79 -217 53
25 -228 9
146 -120 315
-241 -89 -215
-225 -116 160
-222 298 -282
13 135 -151
-291 319 -277
51 -156 -267
61 57 -300
46 -120 -167
304 1 -57
74 153 -106
-15 -29 110
-306 158 7
163 -27 238
185 -244 -294
105 -291 278
-287 104 191
322 1 -183
294 -13 322
124 312 64
316 -88 -83
210 135 -217
-307 -326 150
-88 -95 -156
-209 -253 -144
165 -272 -154
33 62 313
-53 70 -44
152 212 120
154 191 326
-72 -329 239
301 -116 -216
-118 39 -271
-107 -282 -285
143 -78 -227
189 -254 64
239 -216 -174
-287 -162 154
83 -149 -143
-258 281 -161
-97 39 -11
140 -187 -185
-62 -56 -69
125 -20 -118
332 83 -110
246 -269 26
20 31 -263
177 107 -247
-18 -187 -284
225 285 -78
-201 -57 223
69 -313 249
-248 121 -149
190 156 113
180 -219 -198
104 7 -59
-127 169 126
-319 220 61
255 327 165
175 163 -146
-224 -116 28
-50 220 -263
277 239 90
5 86 44
-233 37 -145
330 -236 11
-95 82 242
96 -76 -59
-246 105 180
-66 -332 69
172 278 240
-310 329 246
-206 -318 124
-211 51 42
328 226 -72
-216 89 -136
-285 3 138
-203 48 -160
-185 277 162
-198 -151 203
-128 -70 92
-328 166 -85
-185 -180 -121
126 246 164
-28 49 77
-327 -160 308
266 81 43
-142 -13 74
68 97 234
172 201 -3
-310 -139 -193
344 1600
321 -247 -295
170 142 111
-140 -24 -132
60 324 -120
126 -46 275
6 -31 88
180 -26 149
-153 274 212
-149 127 -44
244 -7 71
-22 -282 158
253 192 287
87 -156 127
253 -161 249
262 80 -237
142 -284 317
14 246 -247
274 35 -84
36 58 174
-63 6 266
-222 253 -106
114 -211 306
310 -20 155
-282 -92 275
9 -203 -72
-274 -5 -247
281 -333 -223
164 216 57
304 -322 -147
21 138 -151
-48 114 166
-67 -110 -335
66 56 -305
140 -282 206
-183 -211 -299
327 -224 -77
184 284 216
89 202 -229
-344 -106 227
-179 123 -11
198 -79 202
-193 67 227
233 321 186
-215 315 -74
-262 -104 -301
15 70 -81
-28 20 -67
-127 47 -57
33 -253 244
-3 198 25
-75 -12 -334
-195 215 9
-78 280 123
-172 -215 130
100 329 73
-133 -318 217
260 -192 202
-179 89 21
66 -41 -161
-326 -42 -278
-128 82 240
291 90 308
61 317 -231
-268 -218 -301
-343 -172 176
-298 192 -57
32 -166 83
-324 -38 -308
-35 -307 186
-43 178 56
-295 -161 -32
-236 -256 36
190 39 101
-126 -148 -243
-225 -132 -133
27 27 278
-216 254 63
-221 206 -157
206 82 -176
-231 312 -229
-212 -182 21
271 -291 -181
155 20 -84
-228 -320 81
-154 -198 -162
-121 158 -150
157 -222 -271
-151 -84 186
334 -287 246
-311 -337 90
14 -318 306
-136 -31 106
191 -292 -165
-267 -206 -238
99 114 -230
80 238 -334
-268 -81 -65
-278 -264 48
333 158 -28
-160 246 -322
265 -341 -232
-50 -338 -299
335 139 -140
-34 -207 216
-310 -31 -146
-217 -125 339
-17 191 -306
189 -276 34
-97 159 31
134 -187 257
-201 -269 124
202 -279 137
-344 181 -264
300 80 289
321 87 245
168 -271 -171
-130 -208 -211
27 -44 -342
-37 174 -122
-322 67 -74
306 -300 7
326 -67 337
230 239 294
-331 -250 112
269 246 8
261 -250 -284
-289 -52 236
125 -280 -225
266 -134 -211
49 168 -142
-171 -27 99
-252 -83 -174
2 -147 -158
-208 279 219
-310 -97 80
-206 21 -182
334 274 -71
275 -146 4
-324 235 -231
309 138 296
142 -243 336
-268 230 -74
-174 -49 149
-258 304 -200
-118 -231 -290
-202 279 -162
-339 125 -328
214 -94 268
224 257 52
-296 -126 -303
-178 16 -284
125 33 272
-147 67 -39
-190 211 -139
-37 175 -242
-6 -328 173
119 267 6
322 -8 -325
-307 -162 292
308 -288 -5
343 315 -282
-293 -101 23
-112 47 169
194 -28 -31
-133 -174 188
-183 120 -14
145 -193 3
-202 -212 -332
-299 -327 69
260 -316 85
156 43 93
-55 43 -262
-258 -203 99
40 -299 -268
-261 -288 205
270 246 -196
-181 219 98
228 219 70
-118 -111 -273
325 -83 -43
157 -21 -110
-62 285 129
220 26 202
32 148 -153
170 220 -139
-305 254 317
245 -87 333
29 292 -175
-60 60 87
165 -265 -125
-31 256 284
-50 37 -15
-264 -65 40
36 -124 139
-34 37 315
-255 183 -204
11 275 -335
-228 -136 325
21 316 209
48 155 -168
213 264 31
-45 235 -195
-302 210 -249
105 273 -114
45 136 209
292 -236 -101
219 78 66
317 -45 342
-268 -155 243
247 84 124
-302 265 38
93 311 -67
-238 220 153
-123 95 -115
261 -6 258
219 -286 -120
-81 -162 103
291 -45 154
244 69 26
-321 -221 285
-10 -28 326
191 -255 -25
-296 -31 -78
-178 80 -147
-146 -167 94
-264 236 249
-280 -269 -55
18 43 -101
-64 173 -137
-16 -115 12
39 68 -260
223 94 336
-40 -33 -31
-43 27 137
194 -109 39
304 -122 286
-159 71 -70
85 -148 -272
-144 79 -244
174 -243 150
229 -35 -61
300 186 -224
102 -260 -176
327 -182 -230
149 2 12
-10 -149 -254
21 229 171
-156 255 17
-317 174 -251
99 -5 65
-82 251 130
-294 258 -283
-105 222 -101
156 72 37
-249 74 158
-91 295 164
-135 -124 -123
237 -291 242
113 53 176
-13 127 277
-106 6 79
-250 -323 -153
-96 170 138
336 -291 149
186 340 -199
-80 -99 -338
138 -314 248
-267 -117 192
-307 -269 143
-170 66 -28
307 -301 249
-93 22 190
-236 60 217
11 109 269
-239 -66 -324
-18 320 54
155 32 -87
38 108 -35
63 -100 158
249 234 128
163 261 -1
340 39 67
-92 -87 -88
-228 -33 150
-67 -163 -204
-125 305 304
259 198 -296
52 -280 194
-91 -299 108
-129 75 41
-107 -215 234
231 -12 -90
218 -286 139
125 -310 -246
228 -43 165
94 -91 -197
-55 109 215
53 -277 70
205 203 -20
-324 283 -111
-190 79 -166
-281 192 -195
-41 -325 -278
36 -146 161
90 268 171
127 -325 -260
-11 155 -44
12 -261 174
225 -175 61
-162 -48 147
-211 -167 -159
200 -37 -305
176 16 192
-103 128 -249
149 -301 -248
-43 -108 -6
41 -339 212
-174 -307 243
-334 -134 -207
49 -279 -201
-106 234 -43
199 -202 297
-281 202 -243
-315 162 -314
-165 -219 74
-202 338 -297
-139 -283 -165
81 163 -136
330 -340 -190
240 42 118
151 -299 -270
194 71 -233
181 163 -9
-273 177 312
244 -323 -29
-164 -47 -137
-332 137 -173
-257 -93 150
-308 237 -21
200 -163 -307
-247 -337 -344
58 -47 -323
-179 -333 31
94 156 -298
99 341 99
204 230 -102
155 176 93
46 -251 -268
-141 70 -252
-10 -334 241
154 -310 5
-316 169 -319
-211 224 -1
48 -196 328
-257 -280 4
21 -90 101
-41 90 -317
-37 -140 -203
-296 269 -337
11 331 144
-225 184 -70
196 -35 24
130 82 -105
-287 78 247
-321 -63 179
-13 -230 6
-243 -272 49
-293 -10 -133
62 285 192
237 313 177
-275 -172 115
-284 217 -49
-88 -198 39
78 -338 188
-293 22 241
-187 -291 155
-295 -118 -304
157 -236 -105
-164 191 312
191 -14 341
241 -6 -118
283 -218 -317
93 -335 -186
-283 -188 191
-242 -186 105
-290 277 -288
-277 -81 -55
-182 324 337
229 -148 -79
-14 83 -251
283 311 -308
318 326 245
-135 -96 -54
63 240 -103
193 226 11
-88 -212 103
-72 -44 36
227 306 14
-225 51 119
73 -147 -216
162 -56 -33
130 -233 -190
-35 -192 -294
-125 -148 128
250 127 99
-80 25 250
326 47 180
110 63 233
244 109 -134
-343 126 -281
330 31 120
31 -268 -151
136 23 276
-108 -304 -289
-21 238 226
-14 -128 212
-2 -251 -216
76 -137 -51
335 -117 157
260 10 -266
-184 13 283
-2 164 -121
57 -158 273
-154 163 -321
-187 -229 -195
-66 -293 308
-114 -205 -199
-100 337 -288
285 101 -288
-164 -343 245
-175 326 -8
-310 195 139
-116 -8 73
71 262 -27
-225 -181 52
60 -245 -292
-95 206 282
-108 120 -119
-7 -234 -149
-268 -52 -287
241 60 -44
-75 63 -236
-341 109 327
201 45 -211
296 -289 98
167 153 216
-65 331 -261
220 227 32
130 90 -33
-122 228 -194
-113 138 -209
103 -16 26
307 -303 -32
169 217 257
246 -205 336
-289 -132 266
-39 -62 180
-111 -235 41
-60 -142 -200
-294 -328 -5
-311 -56 335
98 -244 -159
-318 11 103
-33 -233 36
-65 114 130
3 -190 -328
-6 222 27
-65 113 161
-215 326 109
128 155 82
174 -305 267
111 226 288
-54 -1 306
14 149 42
-264 -76 42
57 177 328
326 84 265
102 -163 -191
226 -4 159
229 273 32
42 54 -36
-158 272 118
-137 158 -289
171 -189 -244
83 -314 -222
169 -338 -192
-306 80 237
38 55 106
272 -9 255
-108 29 335
-256 269 95
-338 158 -209
304 161 76
-168 -112 -93
-222 95 -116
292 31 202
-170 63 -170
165 77 -316
275 193 291
158 45 29
269 6 298
38 -87 -87
11 293 176
-143 -262 209
-178 -44 37
-61 155 284
286 -108 274
188 280 -311
-257 301 223
-191 -272 287
76 335 212
23 -114 139
50 -61 -288
170 -12 -169
75 79 56
176 178 -160
-99 -159 -81
269 -180 228
-68 -166 172
342 260 46
