8
1416 1600
-941 -1423 1133
1210 -98 1409
538 -898 1342
-1115 -941 -553
140 784 202
-232 812 337
1027 475 1189
-275 941 -1274
-490 -1141 -1361
634 602 -1227
134 49 -1169
362 794 911
1391 107 1154
1377 -500 321
539 -1071 524
-1003 329 653
610 -1388 -792
-547 1011 -322
373 -1076 -507
389 -81 -1266
-366 60 -531
351 1115 6
-202 418 -709
1227 -1282 844
-892 -424 -870
-563 1319 22
652 -176 -990
709 221 -1033
-493 -1283 -314
-149 545 1119
757 332 -407
1360 1422 -1144
643 -352 -932
317 374 -1003
1011 271 -866
149 -296 -600
-1218 718 486
-1166 -543 3
738 192 -538
999 -897 450
1296 179 1402
-1324 -873 -1221
-1293 -754 499
-1273 -88 1227
1391 308 -898
975 354 -1327
863 53 857
-109 -1220 1174
-663 1249 -1194
45 -600 1416
206 239 523
-1035 -943 -1346
391 1295 1257
878 454 -1160
-1086 626 -266
291 997 79
1026 -669 990
1275 -1178 1428
601 1106 -475
513 1095 -1406
-1164 -123 706
-1363 1299 -675
356 -1420 809
-838 -1241 -30
80 856 -773
579 1051 -643
1161 -1346 -691
-1043 596 1133
-775 -94 -501
-295 -229 -48
-55 -243 1214
-1231 -1014 -1432
-855 1205 -1370
-975 843 -796
627 1179 -35
1253 108 860
-1406 -414 -607
-478 427 -1231
-452 -16 1031
-903 290 -874
102 663 1366
-1242 -1060 487
-956 -1094 -1230
238 1247 -1108
-82 763 -3
-54 1094 527
1394 1230 914
529 -560 403
-764 688 1263
1386 -1357 -142
-788 -44 -245
-478 -412 757
-419 -1306 821
987 -989 1297
1301 384 -1145
377 1389 -321
239 177 947
1159 -56 -890
561 -545 -1122
503 -950 -40
628 -927 -992
1032 -428 134
-970 -10 1407
-1322 -588 -192
-359 -886 -419
1322 -1412 201
1214 -22 -522
667 -720 -311
865 -227 767
650 -777 -995
-793 -230 -120
-293 207 -1090
228 1058 -961
-800 -741 -58
194 -1355 75
-1212 1155 -1324
-401 -107 -394
310 -1188 -1193
-993 1150 977
224 254 -255
628 324 738
-1108 425 -471
16 -111 -418
-645 681 939
-1054 -498 1
-641 118 -542
-1123 -1210 274
-157 -239 -421
335 171 268
-55 788 1307
-645 -1395 777
-553 -382 238
-644 1153 -503
1116 1146 308
-508 -666 1034
-787 -523 701
603 1005 -866
-1141 1427 1076
-630 1036 1054
887 -423 -765
723 -518 -468
-1180 -341 -384
-1060 454 564
-1408 110 61
458 1151 -1388
1214 586 -1322
-1177 645 -20
-1360 1072 691
-1027 690 -1145
-138 141 -429
-1272 6 710
648 -1230 -1006
-249 919 -653
-543 773 194
-487 384 -112
-806 -1064 1079
-491 1093 -633
1427 8 -944
-1334 -1139 -1261
-454 -9 413
-750 -700 -367
499 -773 -1303
224 -478 241
-1057 1339 -1050
872 -803 1252
1046 -1054 -626
1014 333 -782
-1188 -543 -104
-1286 -1051 -738
-437 -618 -352
320 -531 -247
627 -184 -311
-339 -92 -1044
-271 1199 1309
320 871 197
1110 1273 813
-651 -1418 1203
140 1358 -1238
1194 -903 -1106
-1137 -789 -692
1259 953 -828
-68 290 -656
-1057 -1397 -202
-1022 -436 1127
-1293 -836 213
51 -145 551
-72 -762 -409
1095 -32 451
61 -3 754
-533 -25 143
-797 298 1059
483 404 -1340
-432 796 703
554 -371 1376
-580 -126 427
470 827 -1076
-395 -836 1120
-130 -1367 1252
819 -74 113
-330 537 -78
1390 -1259 -1418
-984 -670 -495
-237 -1425 -145
664 -694 474
1432 -354 949
1427 794 -823
1269 -1296 1088
676 -52 -832
-988 -855 -346
624 1041 814
-923 177 737
445 -770 742
-1348 -754 -209
312 -1088 -316
1411 -579 1221
-387 802 -590
168 -414 1048
1099 -1411 127
-288 89 -863
-196 439 721
429 -592 358
462 1273 1024
-229 -1307 739
-432 217 -623
-767 -161 922
-1094 235 -140
-105 1413 353
-802 1244 88
320 -48 1069
1385 -642 -675
96 268 -661
88 -934 -925
-811 353 531
1237 -313 525
-66 -145 -445
-1292 363 -418
-484 341 580
-114 1067 541
200 1014 215
-315 -145 -595
-818 -894 670
-788 319 -539
932 439 690
1394 -1188 63
1308 53 822
-955 -1282 968
-122 -1097 -1383
940 -692 1216
-1314 -926 741
-479 1109 -1110
-25 1226 -90
-317 -654 925
1412 -742 1432
-1320 586 692
-634 -1118 1290
-544 793 439
-957 -1396 -1021
980 549 1064
-1063 697 -47
-29 -1188 118
-783 650 437
68 -1318 1055
-1343 435 -478
759 -907 1331
1018 -1074 -476
-762 -54 -1172
1365 -489 575
40 289 205
516 -1342 695
-162 -198 -1407
63 -813 330
25 1014 1052
-373 534 -1218
1266 1205 734
968 -1219 -1335
-138 1056 -389
1110 -707 1038
69 -1288 665
1007 319 -369
-1402 -1090 -655
-906 -434 -1053
-800 97 -431
508 1429 747
-1407 -308 -175
1395 -241 -740
483 425 202
-206 -729 596
1258 1389 -83
-1180 -856 -1326
1106 194 -409
736 -364 1218
-855 1098 561
-1167 -545 -275
-804 -1184 -1427
-609 -506 1123
-1410 -990 -1318
-289 -1120 803
846 -381 547
513 200 617
1275 840 -843
-310 589 668
-933 -1245 -896
-220 -1003 614
-821 -750 -996
1163 -881 -1268
-121 421 -156
882 234 1202
-977 1310 771
-131 -693 375
-904 565 -539
950 -191 -425
-1062 -660 -1014
220 218 699
-918 -330 570
-528 1031 -404
262 233 264
36 1034 280
914 -330 -1027
-120 -1043 525
-1146 1391 -589
1334 39 -565
-1320 719 1361
944 -508 -1308
650 1117 -1213
-1304 1226 254
632 1282 -990
-188 -758 -689
-796 1374 1126
-66 1244 638
-931 -170 -1383
-853 -1033 1294
538 396 1318
-972 561 -21
1085 -325 1178
-691 -80 820
-1264 171 1121
745 -78 -1415
-345 -549 882
116 946 -921
-122 -1030 1187
1110 -139 -576
-528 -1373 -610
84 600 1113
-1097 -479 -8
-520 588 129
1291 -863 845
-396 1411 -517
115 62 -958
-1257 -842 1149
887 843 1197
-190 -613 -994
814 -936 -164
298 1347 901
106 1000 80
-621 -1333 -1013
1317 -120 1007
1224 282 -366
1319 1006 20
397 242 897
862 1339 416
116 -1363 -207
751 -1359 -266
-608 -1088 -169
680 59 -81
-89 -288 161
-758 -214 361
-875 -1279 -805
1374 -440 -380
397 -85 9
340 -575 -1253
1121 -697 -1297
1018 -1220 1406
-940 -40 990
421 1192 515
546 673 1124
-879 1085 34
-896 1380 576
726 532 422
-1174 -1103 -906
96 245 -479
-441 884 1191
1191 -1193 417
-173 864 -1218
955 628 -1316
301 -37 397
79 -63 824
-1024 1001 1105
-1204 -1431 1401
-1356 -1280 204
1258 -434 1274
-1221 -691 -1151
-1197 -355 1057
545 -1005 1325
1328 1212 604
557 -1133 -882
-832 1096 645
-588 -327 24
339 1364 -1151
-702 1044 -985
940 29 731
1280 1334 689
-1259 1416 1
1291 1348 -25
92 -459 -1045
395 -334 554
-42 40 136
-748 -394 -962
669 -944 -259
389 -73 1390
913 -341 -426
219 -654 -729
-1390 -697 -1347
-1039 -1328 -98
-461 -1027 -766
-468 -1242 454
-1290 -164 180
-217 -732 -6
-161 -728 -1169
-1198 797 54
1422 1112 494
-152 655 756
1270 292 -818
-1224 803 -23
-1134 -96 -53
1266 -794 962
-360 -618 -1125
1293 -834 219
196 415 1356
911 -98 1348
484 1062 -719
189 279 1173
1416 -177 475
77 644 -562
-686 1325 597
-1101 623 -853
-1210 374 1241
948 -114 -1229
38 -228 -990
-269 42 -23
-565 1205 -311
-13 544 -1148
1097 606 68
-428 -818 981
1347 75 -598
-572 -450 -1118
-691 -1245 398
431 620 -668
-57 -1200 1130
1197 -562 -904
86 -190 -268
-554 -589 1340
-1268 -1 -271
525 -1377 450
-592 -12 159
1096 86 1354
-44 -888 -1265
970 -1404 1109
-907 -991 -1081
1219 441 -658
679 866 -1164
820 169 1145
-742 -84 -255
-180 -1148 -740
576 -1019 -11
1018 397 -1065
-625 1008 -489
439 -755 -1225
1389 954 269
-1210 839 -478
74 -14 -369
-1088 -260 170
62 -39 582
377 -717 -1197
-5 993 -58
-88 1289 -48
106 1043 608
1407 -1404 1127
419 535 -157
3 716 -1213
-1218 242 1223
-589 545 1425
1129 357 -173
948 664 394
634 1105 -523
-202 510 852
-75 -1239 484
-1028 499 1026
-397 -1236 -1206
688 591 881
-1040 937 -341
-352 239 1267
-812 -818 1055
-288 1087 696
-970 268 -296
-1171 -1052 815
-539 1135 101
110 188 884
-912 401 371
-1403 1149 1125
72 -359 -683
1154 87 261
529 -1299 834
877 -914 -420
994 -135 1057
1293 -675 -1200
-1316 -222 340
-1054 1148 -600
-691 1074 218
-342 -730 936
1337 -997 -1055
-235 -967 -943
-203 455 579
1338 236 -1074
-813 -613 -168
-438 -883 -207
297 1106 -524
-797 1085 700
401 436 -764
-545 417 -452
1236 848 -1418
-1362 695 -986
459 -532 621
-1354 374 -537
-63 -965 -947
319 -1386 -680
-931 -1364 -268
524 567 714
503 634 482
604 -775 1207
-346 490 -694
1160 1324 -443
1426 -220 -746
-1274 1192 1115
-700 1229 -503
784 -1098 -913
-451 -230 -596
807 -95 1195
885 -598 637
782 -845 1238
54 -420 970
-1068 -51 843
1222 858 948
836 825 -424
-440 982 1256
697 -180 -1357
1036 358 27
541 -1238 1156
-896 -554 -970
-1194 1049 979
-1295 219 1402
513 -681 -264
-1344 -601 -252
-1203 997 843
514 -373 85
837 -954 602
-987 -1070 858
-763 1421 -151
-1064 -491 650
-389 662 -757
-93 -994 122
-1366 1125 795
-1051 1201 -145
-176 53 767
-83 -1238 1245
-546 315 1090
-1248 -1037 136
1369 1323 266
358 1299 1396
-1380 516 -1181
370 -293 743
-1112 1255 1336
-1338 -423 107
-341 95 1424
-570 -68 -503
1087 -108 193
-534 -756 -903
-20 1423 -892
-1356 -653 -609
1271 749 1336
-417 1220 1107
1304 709 568
-105 25 -838
-13 -18 -892
1106 -1329 -160
28 -319 -103
-63 -304 -550
-665 975 869
456 257 -441
-1047 797 -944
-773 -1196 6
658 639 1150
-709 -647 -181
-125 -913 -615
-647 -741 1339
308 -492 664
-655 -831 -136
-609 278 -810
548 331 -417
-864 1262 1393
-944 295 -303
-267 -1343 -158
68 -601 1178
652 1088 352
1406 650 406
-934 171 -754
-549 969 -581
782 -780 -674
-811 -779 -47
1356 1356 -562
-1031 -1043 585
-737 -1248 296
676 -1083 -1341
-757 -668 -222
-1041 -1277 1173
929 1380 422
-1185 -611 201
37 1114 1215
1417 -1072 -620
348 1374 861
-433 168 -345
-1390 338 856
415 1252 1221
153 652 1125
-534 1301 -245
218 -641 14
834 1208 -967
-50 -168 -678
-361 1243 1194
1098 550 -982
997 297 483
91 -1264 1273
1143 -699 -336
-43 847 -1128
-1047 121 1199
-1011 362 -738
-796 -951 109
-1052 -1377 -186
10 -1247 975
-882 1026 -398
803 -18 -353
1276 -723 -1075
988 562 1234
182 -503 -662
-674 -113 1250
-1052 1355 -794
87 619 -1377
1397 513 782
860 69 1109
-630 -525 -369
-144 870 -857
-481 50 -752
-1222 785 551
514 -330 1086
-376 -304 1267
763 33 -493
934 -747 612
-612 -115 -1365
1340 1175 1242
-826 -1039 909
370 572 1138
-626 -383 570
757 56 -189
-406 1196 1428
705 362 -1381
564 1071 -687
-1176 -988 -694
-1303 631 -1270
46 -447 -933
136 245 3
-904 -1260 172
-598 -1204 1014
1010 -715 739
596 1106 -1095
-1427 -55 236
-427 932 433
-991 -805 -1108
-1203 -424 -884
-30 -591 229
-1344 -141 495
265 -103 -6
795 -618 -1170
398 -1188 -773
861 432 587
99 -174 -1047
605 -836 -438
1287 466 724
608 -508 -1418
-450 786 149
-1266 504 73
-1165 -1175 -44
148 1428 44
-131 593 1064
-1335 1348 -92
-161 723 273
-1254 -725 895
409 699 1229
-1135 -502 436
823 160 537
-1168 173 49
1325 -123 443
-971 291 1005
-1367 -1376 812
-511 -1297 -436
315 -1421 136
-1039 -244 1244
1052 -825 1237
-329 496 -1412
426 -1167 1355
-88 -313 1357
-911 669 -775
1131 541 -104
325 -1134 -1303
-36 -596 340
403 17 1105
-299 -1350 -828
-920 -1400 993
623 -906 1119
-587 -661 308
1245 -1406 -316
-338 636 1238
-518 -357 -201
900 945 -1227
408 1132 201
-127 -1117 -1375
-1285 246 1015
558 593 -970
-1102 -719 -604
-694 906 273
7 -781 1298
-615 353 -1230
38 -1014 -1095
-649 -1027 628
527 201 -361
-288 -1111 119
-621 1399 1000
-20 436 -980
112 86 -819
363 400 451
-304 -211 -1263
-1406 -51 -869
1285 200 -348
-431 -189 1391
-944 -1281 1195
-1187 -1179 1372
1321 -78 -956
-1113 1298 -590
547 -104 546
745 -831 604
-1 -634 -736
806 -1367 -1105
1111 -1369 -1384
1035 658 1330
1035 -267 725
-193 241 -997
-183 1152 -1282
-890 51 -1336
478 -789 -1185
754 843 706
46 777 601
1064 -120 1107
1311 1133 929
-1210 -658 582
1112 248 149
-414 320 -1361
582 398 132
1159 -1159 -626
1363 -916 -778
-1167 691 -644
-1 -326 -1170
-556 1113 627
273 -428 1243
871 -1358 -1308
883 1348 647
9 -918 889
-968 -699 -117
334 1370 -1308
1409 -140 471
-736 -776 -1084
-871 -1074 23
687 -1140 912
445 1219 573
936 -823 1217
970 696 -785
282 -747 923
386 588 -584
-773 -795 1112
-1221 943 -1219
1284 1040 -1255
515 769 -710
137 -1374 783
-732 903 -295
1378 1360 -152
237 -137 -1056
820 -406 -1050
793 387 302
-569 614 1100
785 -203 270
-325 331 212
-493 749 -1193
-553 -276 -913
-363 444 -322
447 -1225 -405
1360 917 -1377
-240 556 304
-1085 389 -1161
-1102 -478 1156
-828 -623 759
1144 37 297
5 448 -959
871 -1328 268
924 32 414
591 -550 -1355
872 -277 1243
-77 1217 1184
-1279 -570 656
-297 929 756
1182 -1392 -936
432 1270 -134
90 678 452
-756 -465 615
-1306 -249 1396
-982 -1242 -61
-751 1264 -93
-1280 -344 -229
-1431 -392 -487
-824 -1279 117
38 599 1412
1207 1330 514
-1161 77 1237
-640 -229 1278
-566 962 75
1101 70 327
-406 -1320 -1368
358 -1065 460
-494 -583 -1354
-1022 -642 -356
1 956 -191
-538 198 -943
1349 15 -631
-887 210 806
-1101 -672 18
-87 -1216 394
-1088 719 150
802 -1370 -1307
1296 579 -1346
-1048 429 -186
-1241 28 -262
-1128 709 457
-105 697 893
1193 -880 -97
1018 -625 940
1140 -1055 1147
324 -78 1112
915 804 -551
829 -1403 234
373 -618 -539
581 -483 -680
-755 -9 306
-1430 -647 1015
-719 328 572
-1223 -1281 49
-924 -405 845
-1245 -587 -1128
-976 1174 420
675 -1083 -584
1030 646 1332
-1134 -692 696
567 1087 783
721 -1364 -235
1092 291 -108
-1000 916 -689
-95 -734 360
-232 175 -66
-6 -1236 476
608 -971 -1286
247 -918 342
1367 941 -846
-1074 177 607
-867 1070 1414
847 263 1379
248 274 431
-625 -174 -963
1233 196 1237
-1049 1344 -800
391 423 -871
-269 188 601
1164 -9 11
128 -199 644
287 -616 -685
-537 -1406 -474
-431 -669 1106
-566 -391 -1074
-52 1117 1420
-1119 54 -732
-895 -731 381
-533 -158 -1097
-328 -149 365
81 560 884
836 -1224 -850
694 425 -756
-902 653 -853
-698 828 -552
1235 432 1316
1203 498 970
521 1005 703
592 -1196 385
-121 -744 810
697 -1015 694
-1058 690 -705
844 -674 1096
-1080 1081 -1067
49 -908 1294
1317 1101 -26
839 -105 107
1323 87 1261
-1046 665 927
-145 -1350 -786
545 1411 1211
564 -120 1211
-728 212 292
123 -353 -493
177 1096 939
154 941 894
-681 -754 -341
-849 -938 -314
-447 181 1100
-380 -1377 373
542 580 -801
347 -341 -1207
1432 780 -106
-1241 -40 247
1380 -1338 1167
97 -372 736
-708 135 -197
-996 -959 955
-5 -26 713
1161 -33 -429
942 -702 -731
574 -1188 -864
-325 1222 611
795 1055 -269
-87 1058 -923
-1134 -1232 -438
1052 1350 1103
-124 4 994
801 -273 715
-364 -818 979
265 -41 191
-794 499 151
985 -1256 -1251
1004 -90 558
61 -510 249
871 -145 -766
-487 -400 935
651 137 -854
-881 1309 -1385
-138 225 1046
-382 567 -947
655 -1072 1367
-1345 1236 204
1108 -594 -247
-1101 927 -99
1399 793 -350
1133 -57 636
1142 379 378
-354 -169 -947
-1256 695 -140
-656 400 1411
-1165 1101 -1073
675 -73 -189
-1033 -1083 -696
-1415 1281 1087
1291 686 -1164
866 -670 161
737 848 -741
-495 1077 1052
1071 -1255 566
-851 47 58
-495 675 376
-305 -973 -1264
1111 -90 -1406
-1212 -1085 296
-1181 448 -507
54 -117 -781
-197 -1399 -49
-1245 -868 898
1234 -854 177
853 -1033 -757
-941 226 403
-857 200 -1284
-308 567 -206
478 -552 1395
-1268 -917 423
1067 1218 391
1202 1168 135
-1034 192 -714
-888 440 -1067
323 581 1131
-963 -828 152
103 -1307 -391
1308 1152 -714
-1422 830 88
1135 1136 -346
390 -392 1158
-668 -84 462
-1018 -1237 529
1319 -800 38
1201 931 -928
-548 -61 604
1017 -212 527
1099 -213 -1101
749 -943 -662
-1351 -392 -69
783 -783 242
-312 -1422 -1033
-793 -765 -224
524 963 -256
1144 1150 -1165
-636 -60 -104
952 166 -264
671 -1326 -95
851 563 1173
734 346 -140
-162 1204 -996
-852 130 106
-462 928 124
492 261 318
1017 -645 410
-741 353 -187
980 -1381 963
-161 743 1188
438 546 -1177
-943 -316 -413
-843 559 -107
-317 -918 634
-1311 629 697
98 -647 1154
-501 -543 -1003
-1060 975 -1274
138 -38 114
-509 -531 -73
-319 983 91
-667 -1309 -730
-619 398 575
142 -1182 -67
354 282 -412
-1285 -1392 -258
-1317 -264 -685
860 -641 -696
414 162 249
-242 -233 -1160
381 1346 -1029
-1273 539 -1346
-274 -518 -173
-1395 654 265
385 1342 393
10 290 -1310
-824 -936 -404
844 -1109 -184
-1311 -1079 772
845 677 -67
-326 1195 177
-246 665 -301
-1001 -439 811
952 741 -1232
-1154 -77 27
952 1180 484
455 1026 724
-903 706 645
285 629 -440
-1214 -1116 -645
245 250 -785
-1296 -1050 1021
1114 1354 16
-435 980 1358
-970 1381 -1336
706 748 -1213
-12 -59 -805
1137 -886 -387
-818 -790 -1393
-1236 -1415 1146
986 895 936
151 438 1017
-1389 -1081 838
1160 639 910
-21 -110 354
939 347 167
-852 -826 -438
-323 124 -30
239 921 -945
-475 -575 -489
673 1398 259
-608 719 -870
1000 335 1227
542 -412 -1084
-602 266 -959
1369 -440 -70
728 151 679
-63 426 1159
1054 533 -760
-667 898 -364
930 934 1132
12 -1165 -40
-94 885 -964
1349 -836 1112
429 106 -560
-364 1198 -505
-1192 -867 -989
797 -537 -277
-944 1407 534
1094 22 1359
839 -1371 1190
220 1231 407
-737 1203 -837
-66 -29 334
496 1257 561
-349 -1418 234
-281 964 -545
46 705 379
695 -1411 29
1236 -589 -803
1261 752 601
-755 668 -286
-937 21 -289
-1424 -61 734
386 -933 -993
-1252 553 632
-171 -608 1193
608 -1398 461
-945 606 -1413
462 -1062 614
-78 -786 -12
-660 492 -920
-97 1000 -259
1154 -472 34
-805 287 -953
1006 1251 1158
1120 -187 -816
350 193 -1412
-490 -513 -1362
6 1247 922
983 -1072 -713
-337 -831 -633
908 -533 -486
1132 -482 796
1327 -866 841
-1165 76 792
-95 646 550
277 656 327
447 474 -1207
727 -1291 -747
-724 1043 1106
-1361 606 -1057
-1338 -1195 155
1401 793 1288
-300 -569 1285
997 -1101 -1314
-1099 357 835
334 -403 992
-805 730 -578
1030 1364 -1372
-562 678 -833
-24 781 -1263
953 -538 -529
-1201 543 -398
-87 -131 875
-1197 290 520
-410 -1231 1061
-598 385 640
-1092 -1304 307
1360 1273 828
466 1096 441
-716 779 1281
892 -458 650
1166 -162 971
-280 62 299
1250 651 725
183 -1374 -779
-367 201 -589
-181 303 674
249 -487 1173
443 168 632
1241 1002 -1410
1388 62 -1427
-1216 630 430
886 284 -568
-1231 1064 -709
-179 428 81
786 1288 -784
69 -919 660
1285 -1312 1177
1104 -851 -848
1379 1410 -656
581 -1157 -1357
602 1151 -3
-355 -771 -993
-222 -1227 -1352
918 865 708
-371 -328 -921
992 -760 -59
1035 136 -118
-379 -1406 478
1100 702 -1010
-681 35 -471
426 1431 -194
-853 -503 -1391
-854 -718 -1044
374 -718 -1189
1355 1015 -115
680 449 -1071
-437 -613 922
-629 354 533
-696 -354 433
-441 552 300
-401 -1180 234
-285 494 -816
-1404 340 -306
92 953 599
-1348 992 -15
-1143 1069 285
-1132 -1276 -437
765 308 -14
-1385 -251 837
540 -885 485
45 395 -1086
251 1254 392
219 443 -1062
-3 -672 7
-646 468 -1084
-1297 823 1234
1392 1181 -948
-314 1022 906
1151 -1318 197
1027 33 882
933 151 -807
-268 -911 -890
604 1037 270
209 -1149 682
-1051 163 499
265 -1271 560
-577 256 1355
1363 1104 -1025
692 -1388 -1274
-332 -1354 -186
-285 -620 1173
-365 -716 -1079
-296 96 -774
-740 1186 1156
-545 -964 -209
1152 -957 1098
73 615 -1039
-915 686 1344
-71 1299 -1403
-777 -396 1098
166 485 -1122
878 -158 -895
-787 -1252 765
701 -1026 -801
-120 832 405
1325 -1234 -847
-780 924 172
135 22 50
-388 -179 563
671 -987 952
-892 144 364
-168 -767 376
-1045 1160 449
8 58 881
-116 666 -825
985 -772 642
588 98 -242
55 437 1336
289 -606 -201
-420 -182 1200
768 682 -1172
1339 -873 332
1312 -770 -368
-249 1313 336
512 890 573
-995 -1392 -901
209 530 -432
662 -564 -129
-219 -1305 676
677 1208 696
-218 -1412 -131
-1394 809 77
-831 1374 -72
307 -926 514
436 929 611
680 856 -132
1063 -260 -999
-835 1048 -1153
1231 758 -802
552 263 413
-758 966 110
766 639 1109
-855 107 765
710 1039 669
1066 -280 -90
-1203 804 1195
904 -136 -1280
-1296 -271 -1256
951 574 77
806 252 1394
-450 -1158 -45
-267 357 1411
-516 -442 609
-545 -583 -533
189 -224 879
1030 155 -171
1088 -1138 -742
-1430 875 -544
-1357 96 1333
44 4 347
1113 204 405
-269 -1015 -509
129 -413 -800
-365 247 -1350
-1315 -1116 -1354
-139 -1265 1284
99 -1073 313
919 151 14
-92 1157 -460
-66 -427 592
-591 1323 -818
1328 786 193
-566 -1273 1062
-643 -463 10
-1007 296 27
-90 1047 -1044
-206 -1362 -424
902 -662 -1173
136 154 1035
-759 -34 376
-684 476 -815
363 699 706
1256 -1289 -1255
445 -55 -471
364 -9 431
-1085 -209 1115
-491 -859 -1069
-225 -595 109
1426 863 717
1043 114 601
-41 -926 1031
562 -959 -1328
-1039 974 -1234
1078 1042 244
-732 854 -1305
916 1409 1066
1325 -1313 -293
-1156 -1372 -144
-952 -1300 1382
500 -919 692
-13 499 -216
-644 740 914
825 -1188 367
-11 1033 -638
18 803 -1027
-572 45 -285
-1139 446 -1036
879 -600 -1238
331 -1373 240
-1286 -1389 783
-699 -1352 -954
-644 -854 -1338
-1103 -533 125
-891 -99 -548
-660 -8 31
1358 -1133 -1140
-527 1400 7
-553 -515 -268
-322 139 608
882 -502 -700
-118 -857 776
717 -852 149
-1361 1079 -1091
1275 -1370 683
-262 -592 -1280
180 1233 955
87 -1101 1098
-502 1413 258
549 -997 -1106
-845 728 817
1428 -1272 267
-140 692 -307
276 -342 138
-1368 -673 -74
-1287 -826 -587
1135 -285 514
120 -1286 1110
-283 1267 16
612 -555 -388
1119 398 41
459 1244 -243
1123 7 410
-407 889 -523
-27 614 -34
646 1370 -865
-246 -115 288
430 877 218
-225 -1191 513
56 495 -714
-289 1322 804
666 -843 215
-628 -44 -865
1263 -929 -360
-741 -82 15
301 -612 -258
813 358 1387
1329 -1307 -1339
-116 1247 333
-495 721 110
314 1105 826
-221 849 -438
-956 999 -293
1289 374 834
682 -363 -807
-224 -660 873
-1211 1255 757
1092 -1355 234
1232 1230 759
549 54 -1415
1336 627 -1366
-955 -1340 788
874 -889 -735
102 -1324 -962
-911 145 70
-10 1419 -187
765 1216 -329
1127 183 -1388
1298 1406 -436
512 -759 -1180
218 728 1142
-1151 -719 -151
808 -1214 -841
519 828 -444
-613 1130 246
-480 -387 -517
1379 1137 1156
-1305 73 -809
1159 87 931
-666 1000 -1424
852 1384 -56
553 190 544
-826 -1290 253
283 -531 255
150 -1270 -1268
1340 16 1299
1245 1202 -1265
-22 907 572
461 -679 1264
250 -359 -108
-1200 292 -333
457 1092 -1393
344 1023 782
515 491 -675
1017 -734 -567
-499 -933 -1055
-303 -1304 -148
-1086 368 1370
6 1326 429
1017 -952 -1177
163 456 1144
204 387 1017
-117 557 933
-761 391 -478
-1393 -113 -23
843 -706 591
1426 1355 21
294 156 -228
-74 552 -1394
-533 -1003 224
-750 -1415 1092
465 -776 903
1404 1201 815
971 324 717
993 -214 -1043
-774 173 616
1303 -362 1288
1061 1142 1108
-1134 -1143 1313
-1156 421 670
409 -850 988
940 -990 544
200 383 -539
-197 119 -980
554 1303 607
-30 596 320
-690 -290 668
323 -1004 138
-963 1043 407
218 -699 790
-583 1417 -607
1021 -892 99
-1371 1368 1197
-474 -926 -1210
-1015 1082 614
-1092 1026 859
1296 -1108 1303
319 -1000 -153
12 1066 -344
-977 832 -463
134 682 148
670 822 501
-127 349 -1267
1098 -481 18
-1404 536 942
689 470 954
-1219 -935 244
-400 -783 -1402
870 821 -1250
-927 -954 -1272
-1137 -707 25
1391 671 1423
-372 -155 652
740 1034 138
958 74 1301
146 -238 959
-152 -1363 -1343
840 466 1348
-835 908 710
-148 81 88
-1337 1179 -384
-202 -568 -678
1207 192 1193
344 623 425
-703 249 -308
-932 1076 1416
-442 -350 -260
-1035 -587 -1167
-972 723 394
-327 -1305 123
-1345 289 777
935 -172 -1272
-1181 872 1029
-1189 -376 1164
-1098 229 -748
-64 321 -1333
-612 279 820
1201 1118 -1142
-871 -962 754
537 282 -26
512 -34 134
-108 -442 -1225
-672 406 791
-193 285 -206
-851 -407 -1041
-891 -433 1253
822 -78 -1431
-1104 219 -193
-1299 1120 835
-1165 -626 -361
-778 234 519
-1320 707 -118
1220 1332 -1149
955 -670 -1203
-1136 426 -1400
1109 985 -605
-1013 -648 886
-1274 899 -382
1119 -715 986
-410 318 682
648 1315 -735
-1278 840 143
-859 -1124 366
-287 33 327
221 -921 -1401
729 -215 -1423
-484 -876 -426
652 886 -65
-817 -1290 -1333
444 529 -1344
421 999 -1158
973 1128 -970
-331 1356 -88
472 1246 -954
735 -123 -489
226 -934 -292
-154 -188 -686
1048 -248 -51
-847 -688 -648
232 1188 -325
1042 297 -1365
1059 648 1150
-301 286 673
536 -511 1149
1414 -158 1431
888 -131 -1160
1440 1600
503 1033 -985
909 -931 1335
891 117 -1263
327 446 547
626 307 -273
1250 -896 -990
-767 548 -1117
21 -559 177
225 -1355 -1323
-672 -1303 -94
1128 339 1211
-1224 810 1288
-692 -288 554
495 598 -1423
322 -556 1302
-8 739 -542
-1343 -168 118
1345 808 -996
1325 -614 342
-1432 -1056 1176
1117 273 1275
18 331 -101
227 320 997
257 69 256
-923 -313 -1105
-597 -833 1320
-1432 363 -1290
809 -657 152
-216 -398 1313
570 976 1189
85 -683 -1096
-43 -625 483
-1178 -431 -1422
579 1061 598
898 -209 163
-936 -1431 -655
-606 -930 -235
1220 1433 333
348 24 933
-1011 -331 -1080
145 -105 -565
-1411 1380 1223
-1211 -651 742
-1106 -524 -487
-745 1392 -367
219 -900 1285
-8 -1238 -1154
46 103 363
-437 993 771
-124 1150 -688
-225 1024 632
-863 1060 -146
-923 -513 -1037
-52 -815 462
368 -107 1304
-552 1250 -1326
-849 -621 659
858 -921 -404
1231 829 282
123 -702 387
884 -418 -109
973 823 774
-735 -59 881
1147 364 1111
-913 -1154 -720
659 -692 521
-430 1148 1309
688 -364 -762
-983 -355 -662
-548 316 -763
-84 795 836
-623 906 1061
-868 -1430 -426
616 -953 1263
1438 962 494
