8
1480 1600
1248 246 -528
-1466 -1405 77
-173 340 1430
-1465 541 216
933 -122 -1018
694 299 1314
340 37 315
1003 -891 -1023
1437 319 -906
-1206 -124 1195
930 536 1084
-1286 -71 -81
-1027 -1317 211
1391 617 35
-360 425 -112
-645 -1354 -85
1455 790 661
970 -187 666
-606 -1268 -229
-187 1033 186
102 -1042 -1404
531 -194 -492
356 317 -377
885 -818 939
707 1306 331
-860 -211 -248
-852 -1098 567
-136 -1035 -1112
-582 893 -1451
-73 502 -1015
-1404 -208 -1029
-1106 865 810
1100 892 564
1149 1117 -684
459 774 212
1311 -1401 -232
-580 -177 1254
1247 133 633
22 -1332 -1039
-371 -777 609
-431 675 -635
-1488 993 -1431
343 848 -1230
552 333 1117
440 -1041 -788
-1121 -569 -507
1261 -882 511
1496 1600
1085 292 431
-1265 -1135 192
1037 -460 -870
-27 356 -65
-721 -1259 319
683 -65 -567
-883 -1162 -231
-1122 172 -784
-1427 -1464 -848
810 -153 -160
9 -1001 1408
645 1346 1363
-250 828 1115
452 38 206
436 966 991
-811 -958 699
375 1323 39
-162 -737 609
363 -1472 -768
702 -1183 581
-1040 1109 1407
-130 1488 718
444 400 -1257
1264 -869 -111
-360 1061 1045
800 613 -1223
-1247 -218 1487
520 1238 1048
677 -548 -636
-789 -214 -1025
-490 -583 -450
1357 302 -139
-1414 -233 1218
-1039 -59 1242
-518 250 1147
1121 1286 1158
160 451 158
-268 27 1010
700 1103 1248
1448 -1400 420
197 72 734
-1104 20 -1452
1224 643 949
-555 -352 620
-1412 355 -982
-882 -1060 1378
1182 336 1013
1304 -111 894
171 -954 466
907 496 40
122 1006 1266
-461 -1422 -77
193 -1335 -157
637 35 -588
-1125 -1425 217
1016 475 -1041
171 716 -551
151 -815 450
-1429 1200 1364
-642 -1232 443
-721 -654 499
-1252 -1439 -618
-139 -841 579
-896 -1068 -63
-886 89 1043
-1218 1485 1478
-613 -82 -88
-881 582 -841
19 149 384
1028 908 1003
-993 -722 1086
1099 -964 -672
1446 -909 -561
-294 -410 114
-15 -167 150
1364 -12 -1235
1485 935 -1189
-7 -1131 -625
-764 1095 -643
-1462 -1088 -716
-255 525 -551
-592 -203 1157
1053 887 -1216
-1064 -1472 -121
-888 277 -811
445 962 715
552 -944 -622
-1055 1441 1428
-1072 976 -211
-1406 -1026 -572
-319 1076 289
849 883 1089
136 -1043 201
-378 831 1000
951 -1026 -429
809 -846 1238
-1013 -776 1169
754 -1151 500
-1374 -104 -67
-127 -1166 280
1467 -198 -841
-763 806 392
-610 -400 515
98 880 312
1198 796 -327
88 716 994
681 -830 -592
340 1159 -995
-976 -166 -172
10 -281 345
-357 1397 329
-1416 490 -805
1118 1224 1002
-1119 -1054 1133
-49 -682 -412
-528 -1487 477
-2 1213 -1219
-1480 1453 -403
-1423 232 -1061
-607 -382 -140
-355 -624 -864
655 602 511
132 -1029 398
-382 -1337 766
505 504 786
-1079 -578 -135
-1125 1265 -592
-642 -449 450
1247 -1347 -72
953 -443 -1321
-1459 843 326
1001 425 -1048
-137 -717 685
-463 -179 -224
322 447 -152
672 -10 1024
-395 -131 1020
51 1324 546
770 151 -95
1493 -1195 990
1052 -627 -778
-1104 1418 -440
1358 355 966
-656 -486 -1178
653 -262 497
-1396 733 -72
1216 400 -882
1391 -1292 -1101
430 -1101 -1165
-1306 -319 1397
-1103 1079 376
65 -191 -972
-1269 -1409 -690
186 833 -503
966 -491 1417
249 654 -1492
-1149 -1229 298
-1403 671 1280
179 -487 215
-279 1270 -68
-929 1227 -326
1152 -749 88
1119 1245 1324
-293 204 -864
363 -1272 1222
734 1139 -100
-701 176 -740
377 274 1227
245 -911 265
-686 445 679
-1363 84 1233
1434 57 44
-43 1438 1167
-798 413 -1466
1172 1231 -821
-3 -1482 -1320
-341 262 -1138
985 350 -1131
123 -418 -160
-985 -1081 -530
472 -234 -35
1142 -81 -1431
683 1139 -375
-617 -1488 1399
620 -582 860
667 -387 1476
-112 363 1471
-327 -531 -1174
130 -707 -328
1059 -270 170
1309 -219 -1242
139 -10 716
-337 650 453
-1254 -182 518
328 -1240 -152
-812 1135 249
622 -936 -163
1069 1 713
-892 -196 1022
-318 309 1348
-1253 1204 -554
-388 732 -491
52 -1341 -974
-730 298 218
-1124 -471 298
-894 -10 1438
-473 902 1475
566 368 1002
-953 -332 424
-629 472 885
948 -1171 1005
733 -804 -72
746 1249 1310
-99 -1449 -474
-320 969 405
199 887 -149
24 680 -1230
1039 65 1440
802 -403 -64
1276 1178 -1047
767 293 532
1424 -1383 1182
-586 -1313 1395
768 -356 1124
1059 159 -1447
474 1342 51
-206 1200 505
-396 -791 18
1399 -852 -1408
-491 697 -1399
-745 -823 1306
-1115 516 153
-625 748 -1384
-396 -1056 1277
889 -23 183
-148 120 1003
1249 1 -447
-756 466 -1048
338 4 -398
-55 973 1096
-430 -1074 1444
355 537 -32
-102 -261 -904
135 65 -924
-1080 937 -1413
-1281 1276 -1425
-1446 -39 -1412
-845 -1461 1210
-1101 1328 994
111 114 -9
209 1074 -1082
130 -1308 -69
486 -989 1460
-815 1094 -60
868 -1170 -699
-429 1089 -285
-986 542 -64
-100 -733 -700
-519 376 485
530 -456 -1415
-983 825 -696
-1446 -1154 -52
15 1311 1168
-217 -1017 -932
-1240 311 -474
-1130 -1467 456
1488 361 1149
121 -886 148
1242 -177 -301
360 -680 401
-163 412 -1421
1357 1019 265
-866 -710 1308
595 1379 199
4 552 -1243
-1380 -1037 1478
965 628 -33
-948 -691 641
325 1292 -663
133 -477 -328
781 1468 -1130
1019 45 -765
502 -608 -370
1483 1486 1377
1434 -576 -893
1327 -1464 794
1383 -303 683
504 -969 819
1242 723 1094
71 716 283
1148 582 467
233 -386 831
55 484 1106
-681 -1051 838
-267 801 54
985 486 43
1073 -337 899
-1197 -334 -358
-290 -535 345
967 -427 388
204 -973 143
-1028 -536 -1359
190 1136 -369
390 -132 -753
519 -1295 835
-1176 -425 -1359
1126 -1068 20
1038 1493 -612
458 226 1158
327 366 -189
493 1038 -17
1314 387 1134
-112 -642 -1018
-1067 749 -316
-1183 475 -343
1067 745 253
613 283 -617
1397 1107 854
-472 -203 -163
62 133 1488
401 -132 454
-937 -971 703
-382 -276 348
1192 -15 569
499 199 -370
-303 -417 -357
1002 807 -604
-1323 410 1341
-1165 -1284 674
-452 833 -626
44 -113 -78
-872 -722 -836
-1148 141 -387
1206 809 -906
-275 -7 1127
-1122 828 691
913 -716 620
380 -101 -1277
-1406 1263 -1055
502 678 -731
1180 -817 347
1279 851 654
-687 -437 967
1427 -1060 972
-488 779 -215
1017 -1354 972
801 1041 219
-1460 -349 -870
1043 -1219 -1187
758 525 656
777 -570 -1131
196 74 228
1493 -1452 947
-1137 -1165 765
-890 1308 -1327
1372 1318 -594
1165 347 -1267
-656 -961 -703
-303 -555 -1145
138 1491 768
527 -1185 552
350 1282 1431
-1073 539 -122
-871 -482 -538
-1323 776 636
-1023 1462 1162
774 -705 13
-1460 -916 -1438
-577 -477 -528
-1211 -1399 1327
-512 -1407 784
679 296 -147
-275 -42 -924
255 -1283 -26
352 -278 130
1039 586 -954
735 -1162 525
-1058 129 1473
-1015 -1399 -1106
648 1126 -824
1426 -1080 1148
-249 -426 671
383 519 742
1324 -443 1120
-1376 -350 44
-48 140 205
-1184 882 280
-1400 -272 162
1123 -866 881
651 273 929
-242 265 964
-1153 -1375 -60
-137 -269 631
656 -1403 -77
-1387 960 -173
230 22 1354
-367 27 -85
-1398 1440 -604
968 -873 -355
-1254 770 1305
1085 -1382 -561
1406 1243 -1320
253 1241 -1233
1162 1438 43
-1184 656 516
510 670 -1058
-300 464 -174
228 -897 825
-66 681 -756
1188 662 1086
-1477 -345 1260
-33 -662 473
1043 -550 -299
1148 -916 -996
849 -1448 992
727 -69 985
-1410 759 -1317
-951 174 1448
224 1111 -1384
-833 -202 808
-93 -49 -561
339 1478 -220
-684 589 -1159
948 712 461
-24 -1024 -704
975 -325 209
-1096 518 -402
-744 393 1359
-378 1261 -1329
-813 1281 -767
361 -1078 -1108
600 -209 1361
-227 648 1181
865 1049 312
643 -840 -337
1330 1478 332
-357 1102 643
-395 1194 1348
603 -476 1248
234 -229 1051
74 -938 808
1153 732 782
-1481 1355 1094
1204 -1239 -398
-1120 -373 -995
-1453 -771 1337
1378 1014 1092
-617 -671 808
872 -439 -1284
-1290 1267 -619
-422 -1474 863
-552 390 -1426
594 -554 960
-1382 1033 480
1277 515 761
-211 -1274 -882
-548 -446 50
1455 366 -823
113 -772 -1044
-936 -1155 1296
198 1288 1300
-1052 1105 1475
-1055 108 1182
1488 -1390 1329
-1188 -1154 1043
755 1388 -340
798 1494 642
379 -903 775
-1089 -1045 1037
487 1240 -496
-318 -837 255
-1374 912 620
-831 357 946
-381 -332 348
451 732 -421
1107 564 -237
-1322 1386 -1076
-1449 727 -450
563 1227 286
-1308 -295 -738
612 -167 -1204
847 607 -1210
-962 1247 -1442
1247 625 -1063
-618 610 -168
-1315 -462 118
-1034 -404 -977
-640 -552 275
-265 330 373
1127 1173 1297
160 667 -52
-1478 -350 931
434 266 -18
-469 433 -258
1343 -125 993
-928 1312 -1301
971 785 -1446
-723 -432 -1314
550 -586 1078
906 216 338
-1075 -732 -1396
-504 776 121
404 452 466
145 76 -120
807 39 371
1043 288 148
-265 -535 660
-133 687 263
656 -748 -58
718 -279 29
-1202 -1488 318
474 428 -1140
1483 -1275 180
462 -510 -297
-590 131 911
-1325 -289 228
-718 542 -852
-607 703 162
-604 235 1336
-1140 -342 8
-291 -5 869
1223 922 -180
-1178 882 -545
780 -1255 648
980 -1449 -852
734 -1449 338
754 1302 -241
1056 1376 941
77 -1228 1457
1001 -429 -272
415 1094 -1030
137 537 520
1176 1416 -486
-650 1019 1130
-1341 -361 783
273 309 -1248
-1428 -519 -1454
-502 -60 -227
680 -1059 527
-854 -1161 -440
908 521 -1300
864 1237 -340
-1086 -936 584
1326 1293 1091
212 -283 -1017
56 -643 -125
388 -1245 -353
-403 -252 442
1431 1409 -812
1077 -431 200
-1256 1156 -1324
763 921 1445
-1121 -80 887
-855 842 -902
803 -654 -1386
794 538 790
1424 1292 -1106
-820 1476 -68
-645 -870 -881
779 -481 1420
-848 -808 -200
-933 -1228 790
515 2 293
-1121 -437 -1110
266 -787 491
-296 677 -1299
-717 348 -612
-619 392 1410
-414 813 995
-1166 -1250 -1376
-1450 100 1334
1210 -149 1042
612 530 -467
-1048 -1346 1341
1013 446 -43
-704 972 -491
434 1362 -710
-382 1305 1374
1392 -1175 1045
963 458 -1367
563 -469 115
577 -891 709
-169 1463 412
-286 703 -651
-1341 714 1475
318 -1301 1316
1204 -742 1183
483 -1372 984
314 -581 1403
-929 -362 -855
483 1429 -289
-964 1171 -206
-91 643 1263
592 -1277 -174
23 -936 -245
-96 -996 -1053
-937 -1285 41
704 -194 -1172
1109 1277 -441
-1338 -1387 81
102 161 -550
91 472 -710
689 -1164 -448
-400 -774 254
-493 -916 136
1426 -1363 -330
507 614 -1035
-1179 1380 1219
-535 -299 674
-1384 975 877
-769 -58 198
-1102 941 -479
-159 1269 1101
733 471 -875
107 -1426 605
-1145 -579 -568
-1301 -25 1332
1067 -940 767
-1021 1482 837
-699 640 77
187 -826 730
1291 -1339 -1061
729 -1439 87
-1198 1369 -998
-1400 1253 -1295
239 1297 599
284 1128 -576
-1015 170 1493
-464 937 -797
337 218 -459
338 -1378 -953
-1405 1242 677
-789 506 1444
-967 -1402 648
390 -1314 -610
-759 1122 -900
-323 381 -881
-1377 -1381 780
-56 737 1438
-1277 -383 -553
-474 -273 -720
1217 320 -31
878 -755 1088
-250 -1404 1038
965 -490 742
-1242 -653 1492
1321 1353 171
769 390 807
1162 1355 -653
475 -1044 1073
1098 -14 100
-1332 491 1340
1340 -433 -792
153 141 1172
-590 1241 338
717 -882 -740
433 961 642
-1204 542 -1115
-521 360 -1451
1388 -1299 -1295
664 15 -649
-561 285 1437
1001 1049 1444
902 1334 797
-946 220 1334
-1116 -505 -385
1235 -1185 -612
1010 -642 1172
485 638 -614
-924 -719 511
-783 1166 -1112
366 -359 -1204
-886 1345 150
-1020 -954 933
-566 777 821
-873 -1187 -327
1470 931 -876
1086 -714 -975
925 -138 734
-846 -812 -1300
1079 -743 17
810 179 -594
1055 -1146 224
-130 -627 1370
607 -472 -357
1178 -1332 -326
-1004 -45 129
1366 -851 279
555 550 -1161
-1433 -269 626
-1388 -443 -934
1375 306 -1464
-539 913 851
-557 -83 623
278 -1433 -951
-769 1023 726
-327 1141 599
26 -32 -1215
1410 -1161 -704
455 -995 -224
1127 -384 -1295
-860 1100 139
-699 -1478 201
1335 -336 1022
-832 1353 -956
-628 866 -1449
-311 -1092 -557
-1148 -656 1363
1012 1377 -946
1460 -1134 1364
20 -977 -273
222 -1274 288
44 1058 -711
1286 -930 591
-861 402 -1151
229 -108 1107
859 236 501
-715 562 1333
144 -513 -4
1313 -214 -286
-1294 107 413
440 282 -111
-1292 -210 81
1475 -1451 -1458
845 1011 -331
692 146 984
1026 -91 1420
-890 -257 88
314 1075 1033
820 1087 1300
682 675 -176
206 -727 711
995 1473 -91
607 1169 619
-1473 1093 700
142 -625 -275
1487 315 -1047
528 997 -1019
-1157 1156 302
-610 1205 -952
-260 958 442
84 1340 816
-73 -1196 -1368
-888 -651 241
-133 1495 1127
-1188 597 -91
-1181 -1413 1325
751 1383 -801
714 809 -1170
-67 -349 -1206
-555 -1311 462
703 -940 1041
-807 379 -1182
-1064 -956 -267
-557 -175 128
-1194 -876 -1184
-1246 977 -1441
-92 878 -910
1016 -834 772
602 939 478
841 1068 -31
-23 908 -825
1031 131 203
-306 -1064 194
-569 -418 785
1405 -378 -281
-1221 -878 1467
1418 301 -753
-837 -646 -1050
613 -970 -375
830 1024 -1468
25 1316 -1420
-712 -484 275
731 977 306
441 1377 643
-425 -1349 847
-1299 -531 643
-196 -618 1180
501 1246 1039
-1004 -335 -1403
-309 -79 817
905 880 -1049
-1201 1319 994
-420 -1426 72
-1387 434 691
-744 1096 20
1445 -1077 49
269 -865 -1278
1491 -171 569
1472 -1145 -410
-1029 -394 909
254 591 -1377
957 25 453
-1222 -875 -1129
1148 -1347 698
-316 1028 -529
-423 -94 1038
336 908 1082
-912 -768 312
-453 1090 -1055
-979 943 595
224 -1480 -602
-424 -520 -737
-916 975 -356
801 -969 205
887 -687 -1129
1132 -632 311
1274 396 -709
-532 -208 491
-517 1144 89
1245 -991 1011
171 -1313 -411
94 -135 742
988 -280 709
821 142 -1273
-1256 306 199
785 -251 -24
1165 -996 326
933 -1344 -1161
404 1188 -1315
936 -1384 1329
850 -1229 352
-894 1354 414
-423 1193 281
456 -1146 205
228 1443 199
-744 142 821
538 902 418
-720 1244 -1287
1397 -629 -131
-706 -822 -433
199 -484 1221
1027 -1446 1086
-783 -1000 304
-1231 -1444 491
1329 -846 -1194
477 -482 -952
1134 -1226 591
-926 -496 -1427
-1007 -418 1275
-780 -273 -16
-1135 1334 419
122 -649 -1173
253 879 1137
-333 39 95
271 1121 945
-1401 574 -595
-269 1249 84
621 -347 1476
-821 -313 61
-464 1210 1460
311 776 -163
-1360 -688 -452
-807 -1319 -313
1183 -1381 1216
-1457 527 402
486 -1025 861
-1179 -1330 181
-429 -360 -907
236 -420 -331
-881 -1005 801
851 -1039 393
1369 518 -633
-1098 -907 145
1052 1277 346
49 -373 834
-29 509 428
-1487 762 -886
875 -1063 -155
-910 -735 572
-423 -543 1328
444 -1003 -1196
-623 546 717
-495 281 -1383
1137 -328 -1100
-923 1384 -465
-8 1253 -1027
-54 967 227
-1039 571 -373
-1276 698 -1199
1473 -138 -1032
1470 -202 1490
-1293 -483 -14
1470 -114 -671
-1104 1148 1362
-265 -19 512
-1402 -240 484
-715 908 161
814 32 -576
-1151 226 -827
-1378 -630 -71
396 1447 1177
1267 -829 432
525 88 -1209
885 -1213 -18
712 1477 -364
-751 553 -608
-39 1489 -949
-234 -1386 -1370
660 924 1357
-282 -1386 391
822 -985 648
-1380 -1060 -54
1311 -825 1398
427 873 -252
394 1462 -1443
-926 -1346 814
-1382 1039 543
-1450 288 -1427
-401 -252 -576
-279 874 330
1317 -1230 -1052
29 -367 607
-514 773 444
-1419 847 603
1061 66 198
-1367 363 1495
1400 143 1050
1272 -183 -1246
460 1493 198
-1432 1360 -1350
1158 382 1221
1371 -1339 -167
-393 -773 -710
-324 53 810
900 -1117 941
-1479 -107 -91
-1241 270 1017
1343 -1105 1350
-406 1474 42
-851 206 -763
-537 -538 -367
-1203 830 761
1397 790 230
1409 1102 319
-800 -400 -165
-343 519 1228
-1186 -817 -1271
1170 -309 -389
1122 -982 1458
949 -16 -1169
1422 -961 164
-575 145 1088
1455 643 1147
-67 -13 1462
309 -1405 171
-614 -1162 -323
-1052 -472 -353
375 -1119 1087
804 -1003 -46
-1074 -1399 -1018
148 924 -155
11 1142 1100
49 329 -1313
929 977 -418
662 -1328 -544
1066 -699 -391
31 379 -1020
-599 -1455 -286
-998 259 132
-815 1025 663
1036 451 160
-1117 -882 241
-1151 -31 505
-1232 -708 -1115
281 -1492 636
1031 -456 -1121
860 1031 -161
-422 937 179
-168 -1328 -855
-656 28 1424
1481 1456 167
-1322 -1038 -680
617 -376 -560
513 -1421 -1146
-1199 -783 86
-546 -517 339
1466 -903 962
-439 1045 -1021
-653 1289 1176
-13 790 1465
1346 404 1273
1069 -66 1072
84 -1061 988
1366 658 120
-1240 58 -38
31 -148 -221
369 -1149 1031
-80 1239 -1393
664 885 937
-1099 1017 -1342
1398 -1032 -124
-1450 880 944
-967 -1213 -606
714 -1036 -337
1122 750 963
704 1074 743
-539 -1453 1378
670 -1231 700
-188 1368 149
-705 1097 -323
-949 1227 569
-834 900 1363
-898 314 -192
137 395 -210
365 1439 -1087
-913 -1051 1314
811 -1192 -1472
1225 -327 884
-453 -155 604
791 -631 628
-177 -551 -59
713 -225 -830
538 -710 -478
-1197 -310 1024
1421 -627 1371
1259 947 -36
-227 -295 -994
-553 -651 -433
101 305 -987
-423 -1387 149
1434 -475 -806
-114 -1428 -269
-1235 -538 684
-961 -1175 -575
1081 -1064 558
-1105 479 658
-619 -109 739
-1371 -1274 593
-1357 844 -506
-429 1001 -849
1134 -163 555
282 1001 -728
-1100 162 1491
1130 -1067 -998
7 984 1377
-976 -521 -1127
-1084 -677 -3
-730 -325 1028
-54 429 1326
689 1041 -281
446 428 -30
111 -472 389
-387 1233 704
380 671 985
1425 1037 -134
696 214 1223
-1399 888 -542
166 -828 446
-587 1458 410
-203 1054 774
520 990 -515
698 1386 796
709 -398 -1255
-987 -454 1299
1454 805 651
1360 399 680
-535 963 148
1198 -1034 -1030
349 586 -244
-890 1425 1376
-617 -196 477
1402 28 18
-127 -1164 -664
889 178 -1141
-917 -272 -911
-1437 805 89
-923 -899 263
569 -1207 1110
70 -605 -1120
1252 -530 -249
-1143 126 504
-795 -68 -1387
292 -292 1066
-981 340 395
-418 -345 -1391
-1364 -996 -663
737 -1337 -160
144 1208 -61
-214 385 552
-427 -1186 215
-918 -1100 196
1449 -450 -935
252 835 -388
-446 33 -406
-921 -1127 -949
201 47 764
415 893 505
453 -818 953
-935 1315 644
-347 -835 -1346
1283 -506 1352
-1029 964 1158
-75 688 -1397
-1449 914 -698
858 -1058 1050
798 810 -1272
-1208 1128 -1066
1467 -782 992
-675 783 1297
-517 99 36
1339 -659 94
-975 823 857
-311 662 1207
396 173 -376
-1345 676 -7
-1227 204 928
-949 -1457 -1363
-534 -1033 -548
253 740 611
-478 -137 952
-583 369 1354
-26 -1228 -761
-1115 -563 497
1113 1044 -988
313 421 449
639 -813 1341
-312 1240 -1265
154 -434 -1011
1029 -1014 -568
867 -505 52
697 1453 497
-665 -496 -725
-522 -577 -50
-59 -465 -1226
172 -46 452
-66 362 786
963 1094 -1480
580 -858 1112
1469 593 1270
588 1322 -727
-1467 -821 1040
490 635 -764
1406 -1321 -1130
-1268 1164 1431
-1032 -171 -387
528 -551 -191
926 -243 -762
878 248 -1307
716 515 1094
202 77 512
-536 -688 1343
719 -839 -260
1095 1368 1438
467 1092 1438
1267 761 -1302
-648 -46 1059
-219 -526 -704
-1185 -1113 867
-294 -525 -118
1335 882 796
240 -452 -549
977 427 -134
-824 -611 536
-1354 903 160
1068 803 690
-387 -210 -853
-1066 1036 1320
-99 1141 860
298 -241 1398
-512 -559 1323
-383 -636 1242
785 914 1316
-1382 -1109 1282
-1238 -1489 993
-153 -265 -1106
-757 554 -1359
-1098 -68 208
-162 -1169 -1454
1381 266 -39
1346 610 650
-846 1447 -1365
90 1388 -457
880 1099 -1371
1050 -680 -145
-1364 1039 168
-1098 -807 170
1070 -728 -1218
836 -630 527
1071 1025 1062
139 -860 -1033
235 128 89
822 1493 1048
-1291 -999 1047
-493 -1434 1417
268 131 712
465 -1109 -42
622 1394 -71
-218 1310 -1059
457 -1235 -1343
-1167 -1424 981
-900 -1472 -1473
1198 1390 850
-1089 -721 -299
-241 -401 1393
-1147 1291 -528
-1046 893 -43
1134 1372 178
1086 225 1421
1335 -1386 851
711 104 -89
886 -167 -84
-708 -495 939
-681 -1263 808
-367 -1028 -139
-1292 141 -264
960 -215 -1436
-376 72 -737
1385 -1389 489
336 -1183 -116
794 -639 1218
613 876 460
-1137 1031 -1131
-278 -1419 -1098
-114 -42 1265
288 -621 -1441
-1485 836 -1296
119 371 -372
-697 773 -16
-1221 -523 -1279
1286 -528 -614
1242 529 1334
-246 -1055 363
-227 1431 -984
1145 554 -1430
215 1234 979
911 -187 784
1065 460 -113
351 1336 -282
1421 -1328 -845
-399 -1402 1269
-1288 -896 270
1189 367 1215
-378 -1019 1195
303 991 -695
291 552 12
1227 6 -579
687 828 -1196
-855 -987 937
-692 -157 150
-1119 -899 528
-318 -1099 210
1022 -638 446
-454 -187 -230
-1222 -1266 618
-1115 469 -713
1141 -80 1161
1324 93 859
-1402 467 986
-1265 -255 734
1033 919 -477
-202 1436 -1096
471 1450 -823
-785 -1344 1336
-1291 -391 769
-1488 -616 -1426
-390 557 217
12 979 -1487
1473 -1034 1333
-204 -514 1244
1287 823 638
-819 -218 -261
-1378 -651 -418
1107 -525 -340
-344 654 1041
-761 178 -565
19 229 855
-797 -593 705
-932 1186 -1217
-877 404 1220
-41 203 -560
-227 -1251 -211
892 63 49
-125 261 321
606 -1363 1255
-547 -202 355
192 -1224 -1143
-195 -443 -928
-1436 -959 1195
-768 427 -1159
733 281 994
837 -821 50
-892 -1109 1073
733 631 1384
-1448 818 798
1352 -215 664
1216 -1296 -339
-609 1269 661
896 460 -1337
320 -841 290
74 -151 1060
-81 433 1425
922 642 1336
94 -354 1433
1069 1141 1284
-883 1395 -592
1389 -1347 517
-683 1120 1467
-39 751 -1138
-38 1055 -1094
363 -60 -232
283 -308 1064
265 1054 -1345
-77 638 400
-296 386 -1375
-1212 -968 1045
1260 -473 957
-1264 -694 315
387 -728 408
-743 1071 1113
-301 -877 804
-593 -1471 403
699 959 1020
681 -1268 -135
-387 -617 -985
50 1177 -1411
429 -1492 1240
1062 760 872
1216 -614 455
218 -437 559
-1168 380 902
604 1235 -12
-1176 -382 278
256 -943 1131
-702 518 -532
310 86 -477
-600 52 304
-1494 -578 -262
-1197 -559 990
-569 -1167 -1154
-500 7 -1401
1229 1301 1354
-171 404 -205
-895 930 -839
-1018 126 667
-363 460 -657
-160 779 -1188
756 -705 368
-100 765 -1379
-523 -327 1005
-1060 914 -972
657 984 1494
732 142 -345
1050 -487 -580
422 175 -85
-485 -252 -1318
214 -352 768
1245 883 -868
-32 -708 310
498 544 -330
778 513 1064
-1164 -85 -593
-599 203 241
-698 488 1129
848 -815 955
-411 -167 685
421 -1272 -1142
-813 -1012 266
684 -1374 1232
681 -1178 80
-815 -549 -86
1274 1068 606
265 607 -640
-521 -1167 96
-588 -522 -183
-1475 -602 -1245
521 -1405 646
-1421 -151 1308
-1097 -691 119
945 -1462 1115
-965 -1458 626
1459 -659 -394
1305 -151 -447
244 135 212
779 835 -17
-215 -897 -268
765 -681 -899
-369 -511 576
946 -1155 929
1265 -559 1240
1210 -1168 883
951 -369 -1195
-313 1103 -1405
610 -906 -1113
-985 -491 -1134
781 459 1071
-1066 273 -737
1349 -9 -229
38 671 496
1078 772 -873
22 -986 -668
706 242 1142
-16 -1039 1483
906 -573 873
938 -52 -1061
-59 1137 505
-487 886 -43
-312 -47 1104
840 119 558
-1015 -1232 814
-632 -768 319
944 19 -644
-451 10 -530
601 1394 -1156
-633 -495 -1062
-1078 4 124
1128 -608 -550
-554 -701 249
799 280 -676
1104 305 703
-717 -446 -1129
692 818 91
493 -741 -1104
638 615 1433
-1118 -1425 1288
-613 64 1339
-283 -943 390
540 1052 288
997 1104 574
-811 28 -272
1330 188 -430
-157 985 1395
1157 127 175
1143 -1255 1203
353 1424 4
-63 1198 25
1010 -1451 -491
1450 -241 40
-930 595 769
-131 -1134 -1122
-484 408 -713
606 -471 1326
533 235 -1437
-806 -509 -589
234 -416 -193
-379 856 438
-709 -1393 -50
423 -420 -549
-356 1269 -999
-80 -1255 -285
1397 -1179 845
1227 568 671
-553 -772 157
143 484 -468
1068 460 -916
-527 237 371
-150 1275 -133
1342 -934 80
-437 -1211 -1270
1281 44 419
-552 -368 -984
380 211 -319
1313 1209 557
1228 -1255 -478
-798 -247 1078
649 745 -1042
-1333 -928 1248
-247 -1419 -1075
634 631 1187
409 -632 1300
-1040 915 549
95 -923 -856
586 -224 -1211
-739 -1419 -347
167 -294 1137
-1108 193 828
189 32 682
1067 1490 551
-1150 1097 447
-187 -1424 -159
-530 830 -1128
-1024 238 -429
-118 -1114 255
739 -607 499
930 -342 1285
-1113 -1160 183
-530 -545 828
-478 -519 -317
-417 -538 -1393
-1011 1112 -702
-1480 -967 -1396
-492 1362 1290
-302 -627 -1127
633 -591 -387
1069 481 -128
-200 1278 526
-681 -1065 -211
-735 -863 -666
1326 -368 -1336
1115 1293 -392
-1476 -146 1469
-86 -555 3
1312 1266 -1307
-1184 -959 -74
-121 960 706
-1343 903 -745
-301 -389 -1179
802 1187 -1190
1375 466 -410
-875 1420 1160
-637 435 -714
1055 -1377 -1369
-1465 242 121
595 400 531
-382 1181 1455
221 -267 -775
635 783 -593
904 -992 -1073
-1249 921 -1443
55 -167 -1053
1135 -1308 -39
-722 -329 -280
-1069 -1193 709
-1204 966 841
-568 -431 1376
686 -467 -267
470 -108 -1426
-1016 185 -34
64 654 -971
1140 -1092 234
-1033 -1321 1083
-275 757 926
-185 1404 827
628 -1225 1463
540 -1043 1120
-111 -1188 -1320
-559 -63 1177
-1370 -1077 306
-1490 -1368 -491
1420 1465 -445
1242 -233 -392
1368 -1022 -904
-1465 1340 -741
37 780 1124
1372 -364 -763
669 1245 -233
1404 -832 1126
-1006 -647 -805
19 -398 -1300
533 835 -196
1376 43 1419
1023 -783 1320
1268 592 -759
575 1157 646
-869 1490 -635
-1465 -252 334
-1224 54 -1318
536 -1015 -1241
779 -805 -38
684 -912 -1156
-1312 12 671
1150 -563 -152
-155 -1384 985
-635 -813 539
172 836 495
1390 1132 -726
138 879 -1117
-1046 -1355 -779
1042 -611 -1199
-1242 -1150 1491
-455 -603 -1113
-1489 1306 198
1253 1351 425
-41 1262 -343
-1371 -376 188
-752 1411 254
455 -881 49
1071 141 292
190 700 1339
-145 774 1398
-1429 21 1443
-1183 -826 -793
88 1145 -999
-700 382 -688
1003 394 278
-391 1372 -762
-692 149 -873
1021 1388 791
-1095 802 53
717 -640 352
-632 -930 -1082
939 -1451 229
-496 878 254
1294 -534 -456
-593 1359 -1077
1222 -818 409
-23 -836 862
64 -203 -1058
-1037 -512 524
-760 -519 -759
-1180 -1000 -386
-427 506 56
895 -369 -236
1006 -912 -765
-1212 1063 968
