8
1544 1600
-1228 212 -319
330 -415 -66
750 -774 1322
-498 -1554 -115
917 -5 -1217
-1181 -571 185
217 545 -691
-1003 -1316 234
165 -1298 -192
93 -1422 1114
-1113 -43 667
-1453 436 -501
-251 -820 178
382 -905 -286
-686 793 133
1417 408 -596
-1283 1444 -1033
-566 -1233 -1157
-1219 1203 -412
14 159 787
443 -1361 -1344
869 85 -878
1249 -849 58
1298 -353 -651
-616 674 -403
-1159 -681 466
313 214 1457
669 -877 494
655 1042 -1379
-1501 138 1063
535 -1173 -1297
-993 227 -1264
-828 1231 257
234 -901 763
-1301 -1362 1455
-908 -1022 696
195 88 502
-872 377 1157
1033 -993 535
874 936 -1096
1251 -5 577
614 678 -1281
-762 520 1137
-1014 813 -665
1279 -1211 -43
-1304 642 -638
1060 1190 -1463
-575 571 -1303
1225 -826 -722
-1484 -945 -667
352 -647 1537
1355 385 1422
172 956 -988
1059 -619 262
1278 -1006 -185
-1089 -139 1550
95 -804 -1128
-733 -124 -452
-701 -1482 671
-1385 -1066 -704
995 274 -1124
1220 956 1406
126 -198 -1114
1405 1287 -117
-795 1253 -1253
-1148 1413 -786
1252 -785 504
860 799 1047
884 -423 -567
-693 -37 -1520
-975 -313 1461
1192 -916 579
-775 -1396 -1227
1536 -1328 1414
781 696 -1517
-1227 -671 929
-1481 -214 -1322
-1276 1056 -762
1198 -653 733
-1537 636 1374
474 -70 -97
-514 711 212
-558 -186 1192
-335 -1094 1077
115 -983 -1171
-394 483 -698
-1203 1110 909
1312 903 -327
-1032 342 -869
836 -313 697
-1417 575 1033
-866 176 1427
-478 -322 -934
-1282 1106 408
-1433 1347 1089
1186 906 -1401
-1394 -384 -12
751 -362 843
-124 647 -296
931 -1152 1465
-623 -803 394
-1401 -1331 -665
909 1226 1257
384 -1518 -592
-1271 1360 271
924 1292 287
-965 1183 88
297 -654 1249
-1154 -487 1528
-628 -979 -220
1386 1100 582
-809 -569 -1558
544 -1550 1519
-1467 175 -5
1455 625 425
524 868 953
1363 -61 753
-1310 649 1065
-955 960 96
415 54 833
-1331 -673 -1440
-489 110 1323
1113 744 347
765 -77 582
-649 176 -1404
-261 -1408 482
977 415 -757
-1150 281 -439
664 766 577
1560 796 1542
-1450 -1184 738
-1370 -217 636
828 -635 1282
78 1138 -656
966 -1497 -1171
-341 448 928
-448 786 928
615 -386 1471
881 1213 -343
-474 1498 834
211 1301 -1558
-1111 -1181 -485
-296 1131 788
-1061 -484 -390
18 -575 -41
363 -1467 1175
1150 1431 1183
853 -86 -419
-1218 720 -285
-876 -1010 -1464
-377 993 -215
-448 -786 133
-713 -720 459
-894 -1278 -886
-1365 589 195
-681 238 209
1466 1258 693
-987 -935 268
-1052 -68 1328
-520 628 -1545
1359 -1148 -582
-1396 276 738
503 532 -794
-1391 1099 -1251
304 -1113 -617
738 507 -750
-1422 468 4
97 -626 972
-1287 -1171 -961
476 459 993
-1064 -451 -275
-605 -1037 496
-854 -295 -1434
916 -195 -467
1362 962 177
-319 123 -962
-470 506 -910
945 -522 -278
1024 -1237 -730
-858 -1047 1100
-379 330 1037
956 -438 -486
195 328 679
1276 -1204 406
1083 -527 1311
-879 -1017 -1187
776 998 1320
542 -632 -538
689 -762 142
-800 -1525 -302
558 -571 -681
1439 -701 1143
-793 1309 -1491
69 -139 197
-220 -1122 966
-1405 1524 -1490
443 534 585
474 -1131 1123
1125 -1252 1392
285 -295 607
-436 -1193 914
-534 330 -475
398 1046 358
1132 897 989
1512 -715 -799
-1416 -778 -252
813 1074 618
1511 202 -1107
-421 -830 -561
1214 857 662
1099 -1531 -405
1329 -1541 -119
254 866 -397
-515 497 -352
617 119 -1378
1347 215 1501
-875 1165 163
-1157 639 -1504
1493 -842 -1237
-1312 1437 294
-1166 -27 -428
-1070 420 1098
-65 -666 337
29 1443 -733
-248 974 339
-212 -1476 101
926 980 -1090
1283 1072 -323
357 -161 -1390
-726 116 1011
-1170 -858 680
-850 -1203 -410
744 -768 -1220
-753 -105 970
476 702 834
1357 -876 -1151
-572 -1224 1099
-447 -91 804
-469 1049 -1460
-829 -1222 445
645 108 535
-675 -973 -350
89 41 -1252
531 -906 1356
643 -1185 769
-405 1383 1199
1214 -368 1376
107 742 801
-407 -1196 569
1559 -169 -1026
-914 -1007 -382
1362 1160 -1410
995 -972 953
-685 -1410 -456
-967 525 -126
-57 593 569
1088 -883 622
37 -21 362
1454 1211 -1481
1094 -78 1374
-1131 -104 -4
106 -629 451
-522 -1088 -1221
203 -1183 -1377
1084 -1470 -556
1014 -1095 1187
-715 1017 521
506 -508 1060
352 1519 -1438
79 -148 -996
-916 1175 843
-1011 664 982
-1263 1392 -66
1138 1460 -851
533 -624 -595
-1209 -666 -1231
-869 693 -162
-1301 443 1270
618 -535 -960
107 40 898
-255 -388 -505
-1080 121 818
-951 -682 127
-1409 1518 574
-91 -1130 -1268
293 -1099 -95
-899 914 -823
705 41 -550
1197 1133 788
-1054 -1351 -278
-489 431 -1099
-660 -590 -1121
-1000 1409 -1014
453 -542 -1353
67 -1415 100
1114 -1430 837
395 839 134
173 -1328 44
-494 -62 1159
-209 -131 -163
1061 839 345
-1495 314 962
286 -749 -1273
-1512 -138 -629
-1377 -1387 -433
-442 -1496 101
1111 82 -1555
705 -646 -26
362 -316 1249
1391 989 304
830 -1485 -966
-728 269 -963
-1456 53 693
1315 -1276 765
674 -1002 992
-1297 -1041 1079
-161 1025 227
73 742 -659
-588 -1020 696
606 1221 -458
-1408 1063 -740
711 -1105 612
-83 -928 -560
501 -977 244
1157 -813 -1518
676 -699 -1062
-458 -1299 -401
-1273 176 -132
-581 -335 -215
543 -384 1081
239 1346 -1523
300 -565 998
1101 1423 -618
498 -123 -281
-1213 -1113 1310
-691 -70 -420
-1202 -1377 -1069
72 1150 -437
-1453 -278 540
1524 -1505 -1455
287 -8 -1342
1364 -58 -1330
1132 -1046 -1355
-1161 -1262 -1555
1292 493 -105
1352 -1145 1112
1237 158 -1453
401 -979 288
-632 -792 783
376 1369 -735
826 577 120
1211 -1518 1342
826 -865 -622
527 993 343
366 436 -270
-199 -1237 -1061
-937 -1004 1539
-1326 -187 77
541 -1467 224
1253 348 -1393
-13 -57 105
1208 415 -1396
1225 -1207 555
-711 -4 -1220
1457 236 82
-463 -1476 529
-881 -198 1479
-1184 -1423 320
-434 -950 833
-577 912 -686
1528 587 -1437
687 81 -702
901 -945 -442
611 -862 773
1464 -698 106
1245 309 -683
-735 -1465 -1101
276 288 904
-1117 -741 -901
-542 -1527 440
474 -436 526
-26 260 639
1522 -246 -1478
546 217 473
523 -712 651
-1542 -327 -1559
-98 -1507 -525
738 336 853
-296 1081 144
-616 975 1096
-466 204 -1241
-779 -432 -140
-1222 64 480
912 -913 -166
-1407 1480 1040
437 171 182
1475 -564 -791
-1308 -1091 -1514
-1103 1280 951
-307 -1177 1049
809 1121 118
-610 1397 -384
-1040 292 829
1068 -867 -1241
-1282 -1230 829
-485 -730 -941
739 -1389 822
-897 -686 -268
233 -444 553
1546 1382 653
873 238 -1270
-726 -147 -586
-502 1158 -155
1228 -357 -444
-1428 -1397 362
1176 -734 1502
785 1261 -1552
-1121 -74 -90
1082 1380 1391
129 235 1235
-407 956 1557
413 723 450
1315 1096 -68
-280 -899 681
-1385 1116 1462
-1248 -1405 -1234
965 824 -572
-1492 -682 -782
777 -412 1010
-1353 -417 -787
508 1317 863
1291 511 1005
452 396 -1508
341 1532 877
-132 -1426 -1516
141 565 -849
-1328 798 861
-765 -988 -287
-1069 530 656
962 -26 1375
-166 1179 1068
1169 909 1188
872 774 564
285 1075 116
1165 1287 -1007
262 -1348 1097
324 -642 3
1245 353 1261
-1367 977 1029
-748 -596 -674
-509 1548 765
-1431 523 -567
-382 -1488 84
-33 -1059 934
-799 -544 439
-1558 381 -1228
-559 1114 -745
834 -1268 -498
632 -531 -172
1511 -1040 77
710 784 -1119
647 1348 -1393
-849 -690 -222
281 -461 -676
560 -1473 455
-111 -884 -244
213 1457 586
-476 102 435
1310 -53 -568
1470 788 -178
85 -394 -655
199 -1297 -886
-1512 378 -737
-184 1179 119
1334 -763 -690
422 -827 -338
-764 938 -675
664 -542 -442
-666 -1334 271
641 639 -1122
992 1004 -1010
-502 -1266 1228
-358 1469 -50
608 -260 763
1211 1313 -835
324 131 1167
-48 -871 -399
834 -1068 106
149 -1482 -575
-708 -634 -1225
637 -801 -422
-746 828 -308
1171 95 857
1274 179 482
1547 -139 -125
-412 589 -1153
1460 1112 -726
763 261 -1496
-1330 741 1080
-850 57 -1236
125 434 895
696 -1386 463
285 -1539 197
293 936 -599
868 -711 966
21 626 -1064
420 945 1145
72 -1153 985
-711 1251 466
680 1132 -1128
1438 1129 792
-1434 -1507 526
-357 1272 152
731 -16 -1234
-90 -1390 49
400 -1149 -426
319 -954 644
507 19 744
-453 -698 -904
-863 27 -1105
-532 522 -1029
-561 1082 1130
-753 -1274 172
-750 214 -1208
-352 -670 -611
-654 1340 1104
-1531 -156 -881
85 -251 324
1452 -1393 -1186
183 1108 -1325
1270 1485 -669
-582 -724 1223
1554 -951 -399
-198 816 753
-642 1340 368
1412 -279 -1050
185 -804 -1427
504 -911 -12
-393 1070 -1446
-806 -431 -831
-204 -391 613
-1277 -854 1150
733 -792 1318
953 543 -99
-979 -1517 1092
-1018 563 1120
-1511 194 -618
40 1072 878
-958 232 1288
-1410 426 814
1331 266 -1445
1495 -245 848
1433 1252 725
678 -493 -1556
-288 600 825
907 219 -410
-463 -665 747
-1217 -1383 781
129 -172 1092
-572 1142 -1531
579 486 91
440 1219 1091
294 229 1247
110 39 -1363
1227 196 906
1133 359 1536
-61 816 1388
1382 893 967
-1453 848 -70
-1381 -293 1171
1549 71 -1330
-37 -648 960
1277 1170 541
-76 -865 315
1170 1421 1010
1465 541 -1236
-180 160 -1216
-636 1539 1197
424 175 267
743 -539 -162
-914 243 -646
280 1379 819
1506 384 -1206
-1243 270 1224
909 -883 -1010
393 -475 -902
-902 1144 -148
1160 432 550
-735 1060 -431
33 -813 -1045
-873 -795 870
1549 864 -594
-97 1118 -1036
719 -210 943
1233 341 -734
-988 1048 386
677 -778 738
-698 1006 -1473
131 -281 -308
1019 -566 1537
-511 219 -510
-376 1400 490
1086 1268 380
-503 1486 13
887 -1115 712
-939 918 1079
718 131 723
-68 -329 -53
920 -1055 987
-1192 969 -1338
1335 -1357 -809
388 -528 90
-1062 -1483 14
1051 -1192 1245
1323 -122 713
720 -1338 1459
-484 514 386
1177 -947 -675
-115 403 1217
-1265 246 213
1295 -1085 1309
-477 1452 -724
908 -947 349
453 731 -626
631 -280 -216
-227 -1053 1192
-176 -690 1117
-1277 1238 -1242
-413 1190 747
-299 1047 -1036
1521 858 526
-1388 313 1125
1406 533 -82
-926 -173 446
-1543 -72 1237
1106 934 -822
-1532 -772 977
-489 -441 621
-276 -106 -1069
1029 -1158 1276
506 -77 -22
577 1113 -671
62 -1482 873
-473 636 900
1004 827 240
1162 772 1430
-456 -394 -1147
-820 -169 294
-119 814 1352
-1538 924 -97
-868 526 479
1287 407 -804
-703 -416 -813
-649 1446 1310
-897 -1337 978
584 -464 -1479
-878 1274 979
1037 -829 1100
223 -1495 1462
-104 686 1076
152 -512 516
991 -745 -470
-1400 -926 -1068
-21 -1138 816
961 1129 931
-978 -468 -772
-1324 -1263 -1026
-1050 1322 1012
-1539 -863 -546
-392 -181 -200
1501 1113 -1506
57 544 -360
-517 -76 1509
1205 -10 -505
-1301 -1259 198
-1179 -795 -1343
-601 830 561
1447 1509 -343
-650 -1156 171
-586 -1389 246
1444 1090 -1458
-1060 1396 1159
230 -337 1214
1488 1265 1369
376 1264 452
-340 134 -1174
-1376 -1397 -1147
-170 194 -886
-705 1512 668
-205 404 1070
1339 1062 320
14 -1243 -230
681 983 -1382
1555 639 -756
687 -1516 774
-338 -1216 -72
115 145 -1349
-131 -397 686
993 943 1446
-839 1293 1323
-1177 649 -962
1173 880 -501
-1465 -993 -1476
-1345 331 1295
-351 294 -831
-1490 986 -706
-886 1491 -74
1216 1159 -820
-535 -295 -1445
-137 -433 -534
-837 919 615
-11 734 428
612 -529 243
-673 1473 1342
125 1109 1314
-1260 666 -1322
-793 -93 -1306
-890 1000 -446
54 1131 1376
1040 -274 -260
-281 -99 -1525
1259 654 194
1037 268 -1002
1411 -1474 -1355
-865 273 360
208 -300 -207
988 262 -333
1200 308 -549
1360 544 1520
1502 -361 1330
1348 -463 285
-1289 630 -1483
1384 1223 241
1394 -882 -763
476 -469 291
1096 1138 943
-1467 814 648
96 -1153 855
-1156 -956 560
-579 -461 -1211
-42 -201 -267
-109 -1244 1360
-355 1185 -1427
-115 83 742
1179 986 742
-202 439 503
1231 -1035 191
-932 -367 -1440
-385 -369 586
1496 -125 1431
-1161 -486 1502
1218 -411 369
25 -199 -1087
1499 -892 -1082
-1229 1254 1233
-597 -207 1068
1086 -447 736
1290 661 -722
-880 -1446 -1538
583 -335 404
-1117 1346 -1
-1215 -1161 -369
-1301 -276 1553
1064 664 1418
-1282 1451 -404
158 826 157
1446 959 412
-1111 329 -1444
-69 -253 -1103
217 -731 1003
277 -280 -219
235 -371 1398
755 -384 605
379 -1487 639
-1057 -450 -979
-533 -1325 470
220 252 -624
1278 562 -1210
-1287 651 990
1113 -888 -838
-1488 1299 -1331
-623 1213 -659
1054 245 114
-1181 -120 -652
-283 -1527 1429
431 -1094 -358
58 974 839
1435 861 -1499
-666 390 -1379
-1311 -479 1173
432 1518 -612
257 -981 -431
591 -242 -1261
-879 -9 -963
571 1292 -1235
-1056 666 1501
-1360 1392 -1554
1511 1096 1294
79 1184 -316
1504 -1083 1530
-972 -1221 -821
-712 1280 -1038
-518 334 352
-163 900 -498
-1276 1555 -585
-1018 516 -1077
1123 1097 1523
-248 -807 737
1099 -1328 811
-423 939 -476
255 -859 -1311
-80 1038 -317
1319 14 -1041
1108 -1395 404
1424 703 150
768 427 1055
758 1334 -994
-1368 -425 -1125
-299 -1114 -544
545 1383 424
-211 -12 378
-1112 -1088 995
-1131 480 427
-1523 -85 -393
1213 76 749
322 518 -140
-691 740 298
-118 -1066 -818
-692 643 -332
350 -949 -1340
-1338 148 -1183
253 241 -767
314 934 68
-904 -1511 1281
1059 866 452
-1504 -1120 -850
-1468 327 -461
-187 870 -1544
718 1422 -213
-1050 1446 -845
-940 -1442 1523
-1073 -1396 360
-1326 -469 -843
671 -1522 -996
-265 -1061 1329
-1290 498 -1396
1485 -545 1501
-1222 -1146 -255
302 -1559 -882
834 1212 -1045
-1053 592 -1349
870 385 1041
-411 -858 -156
765 -245 554
-582 1304 1084
-1206 856 -873
763 -1540 500
-1103 1172 -1154
-946 1512 1428
949 -1327 991
529 -1465 1053
-1557 -507 1097
-288 1257 -26
582 863 -1001
46 -1557 82
-590 -1558 -1315
1513 -1520 -1483
-727 -1212 -1049
-757 144 1254
-587 972 1172
-1040 -586 -130
-734 -1158 1366
1465 -1236 1285
-1209 -847 -901
-711 444 -1374
1397 -1109 -614
-41 -544 -337
321 -1537 -478
-1408 1322 -1402
-1164 -1134 -764
-948 1136 708
122 717 -990
213 -1218 1060
-1532 1522 -820
187 249 111
454 1514 -1008
-700 214 -24
607 1523 360
838 -844 -174
-186 -1071 -1427
-207 -709 -360
1176 -208 947
814 412 -583
579 367 -913
298 -242 -598
1207 -102 646
-1349 -767 543
-1123 781 -1459
936 611 1090
-1084 -17 -553
1093 1158 -1240
1314 326 1375
-920 357 -1009
-191 -530 1268
163 -1009 857
-577 261 -304
-1233 96 -264
228 1482 -965
198 541 1042
487 -1477 1399
-1370 255 -635
498 -1381 441
864 117 -1417
473 -24 1404
858 -243 -72
1477 292 1358
-721 972 253
-1018 439 33
-247 12 1219
-359 -1025 186
-954 1407 -488
1202 -37 313
1411 725 -480
-648 1072 -1102
350 505 -1376
251 -875 203
-647 1096 -464
886 -51 -232
-1350 921 -759
-1500 1535 -1268
1138 133 624
-1524 -90 -1376
-1260 72 -1307
1152 1090 761
-1401 -386 -585
764 1169 -754
-710 1402 -1013
-761 -1338 1215
1546 1173 -5
-470 1418 1340
-766 326 -328
-1163 967 983
1202 797 -467
459 -950 -676
1556 -571 -122
-1316 -1455 242
869 -111 -529
-405 883 -226
581 522 -893
-1074 569 -800
1406 1290 -12
-82 245 1551
-1387 -927 281
-781 840 -410
-337 1429 -1540
827 1371 381
-79 -133 579
-872 1121 939
-1480 -1332 -1438
-135 384 -770
106 528 -773
-904 1540 -1406
1380 -348 -315
-540 922 -1283
1209 458 1228
38 -767 -1040
-460 1137 -858
-362 -1087 -1201
-370 794 -1199
-442 -898 -54
-1349 926 51
-1482 1075 -130
1086 880 -1026
196 -913 -1336
318 -717 865
1461 1067 1215
-821 727 566
412 -1093 -1141
513 -465 -446
-1024 1079 -557
-717 807 -1156
113 -393 1225
-268 -1326 646
-259 565 1426
1374 -692 -202
-176 -1078 -958
-225 852 -734
-1545 -960 400
265 -86 981
-1206 719 -287
-1085 -800 -15
-182 528 13
-960 723 -883
1340 -858 -765
1538 -886 -330
779 -155 10
571 -1001 851
552 -1380 209
1189 -878 -1107
560 -1491 -394
575 705 -146
-1253 1270 325
467 -71 1522
1306 320 -953
1130 -762 889
-1074 1234 -789
-221 1473 1124
-709 1292 1414
900 1064 88
-1516 629 -923
-560 129 -1079
974 1143 -1496
803 -1156 1056
139 66 -603
-138 -1361 -405
53 1452 -1478
-515 -1466 -797
-422 -860 -611
461 351 248
624 -31 411
-650 1446 -99
-216 37 1265
-443 -127 832
1244 309 1512
-761 -659 123
-562 -1405 302
24 -107 949
-1044 341 646
1513 118 -691
203 -566 -1557
-733 1107 972
-605 -224 -768
363 274 -1152
1197 -1493 -1094
-866 624 -33
1492 -248 -721
-1205 1356 1045
-425 -171 -644
-1455 617 -711
500 -1183 881
292 764 1146
689 -214 -463
-902 1147 -1240
1214 -84 1533
-914 499 -136
-1539 -157 936
1392 965 -144
16 1221 -1496
-388 -1111 794
935 1439 -1229
628 1506 883
778 -1319 975
1513 -1316 1452
-1490 -602 -1494
-1012 -1418 -789
140 1345 -405
1119 -1427 -1351
-664 448 -177
-309 334 1384
-1446 774 54
-1548 843 120
150 -513 -1188
130 157 546
551 1054 294
433 535 -277
42 -1125 1027
-1401 1520 614
1448 1340 -1255
-1454 -1094 -1515
-691 315 -798
1390 -22 -406
180 259 1177
946 -1038 1139
-1171 -828 837
494 -90 -8
-138 1468 -305
-373 -463 -1198
-204 1377 -1061
665 -1064 -224
475 -1297 -151
-355 772 1293
1015 -588 1142
-884 -263 302
688 -1426 -858
508 -899 -1530
-1210 -1363 -299
-524 1305 -37
1463 -1528 -889
1288 -101 1496
-623 -812 -1486
1129 1126 480
1044 -2 -676
-1468 69 -700
-1478 -1043 528
1121 -432 891
-1116 -1174 82
510 156 374
967 1355 1333
1116 -1003 502
783 -866 -901
-807 -578 993
932 791 148
1501 918 -940
276 403 22
-381 -1529 -677
575 -1307 1099
-24 557 460
-1537 115 263
545 -17 -932
1043 332 1325
456 -597 -452
1326 188 -28
-583 40 365
-1531 139 -963
1154 -533 -970
1233 947 591
-217 -1542 520
630 997 348
-1345 1453 1240
624 172 -249
-1425 -532 940
-635 541 -193
-279 159 -1397
-1384 344 1196
1502 -607 -661
382 -672 -109
1185 1501 -178
171 948 -1552
611 -865 247
-1406 -863 -1034
1541 353 -922
-457 -835 -444
1512 -1074 369
-806 -1140 -889
-935 1028 67
-1253 -943 1406
-150 580 -808
1118 -1427 616
777 -802 -1434
-603 853 -916
-680 -1144 -457
144 -663 990
-792 -326 -953
-1510 -1020 218
-966 -431 666
1371 -1001 -1261
-225 -1333 -103
240 235 -324
1210 -456 -1499
1396 393 1175
691 -1 -486
1006 -1246 -805
1070 -90 -1132
751 -106 -1239
432 -1385 -901
288 -1433 613
726 -533 1148
423 666 1299
761 1517 -672
-181 -1171 106
-1380 -1262 -600
75 581 -1290
1532 748 -1553
-591 23 -1310
-1264 -339 452
1194 -847 1199
878 -230 -127
425 -1057 -364
291 1529 114
689 -634 314
-545 346 90
-37 762 -532
1139 1312 1153
1417 -761 321
687 308 1150
-1539 -649 -1045
-833 1520 -678
1500 -568 1411
-1346 -83 -542
181 474 -182
1445 -418 -1401
1192 -645 -1349
-581 83 -830
50 -15 1303
-498 661 930
1142 -378 -769
333 1426 512
-1358 114 309
1325 657 1444
-605 717 563
1186 -330 20
-704 1405 -965
1300 280 1029
115 510 -187
-158 872 -917
686 -1487 327
690 1476 -173
201 -393 -490
-140 -496 762
362 1149 -956
309 1235 -239
419 -1290 39
911 1232 -529
-115 935 -22
-18 496 1401
136 -753 -86
284 -1390 888
-1478 1339 -821
-592 -816 -64
-821 -1181 233
142 -659 -1254
40 870 403
1053 1176 820
-193 857 -808
1375 -991 809
-243 -1166 -1253
1011 689 -601
-456 -853 1144
-766 -507 505
349 1339 1057
-1210 -629 -425
-36 1119 1476
557 1272 1466
1007 -1287 -524
1452 1133 -201
-1241 -693 -1525
1506 112 -468
-1079 -9 -1055
-502 467 1274
836 -884 1201
633 -1102 -1154
1468 1463 1022
-58 -1199 -195
264 -1032 821
-1067 -942 957
-270 -282 -395
1022 561 761
88 1218 -119
-1061 23 533
-563 -1470 -1424
-1002 335 12
-169 -962 -238
1058 1300 -1066
-1002 1436 -700
-853 150 1504
1218 -1528 -141
-645 -420 1263
-1058 -1144 -663
1444 863 -648
-899 -1276 1335
-352 -1198 -1163
1412 253 840
639 133 1402
1274 -404 1222
591 456 432
1009 -987 1411
-1323 -1525 356
-525 535 -534
-580 1248 333
-755 -955 -642
1200 932 -1073
984 -1369 1030
-1522 1273 1305
1170 690 1234
1089 528 -475
-1297 -1433 -898
392 416 1422
-1038 470 -1283
-1181 -980 1470
971 -447 1110
825 1040 -533
1178 1398 -1237
1342 -643 1454
-862 1259 -483
1160 1060 -984
-275 478 1348
-812 1251 -275
525 -1560 -307
-1334 498 1432
-861 -970 977
1459 -1290 -798
-665 -198 -784
806 1316 1546
-68 309 -421
-362 -902 -308
-969 -252 1199
-320 2 689
-58 1293 -1394
934 31 993
1416 -318 638
-1003 -163 1206
-1165 602 404
-1306 1260 1356
-335 808 1127
-575 -861 703
706 -1449 -227
775 -1088 545
-1268 -1397 1502
1247 1431 -230
-1201 1390 134
-79 -128 1372
287 1244 352
-1405 1243 170
-429 1280 -1410
1287 -1359 716
1045 -1125 1524
1418 -665 -18
-1158 1203 -1333
-997 1183 -54
-704 863 1250
-1026 -135 -1446
-1207 1110 -69
654 1403 -972
1309 785 510
212 -505 1165
1497 -1167 641
-1336 851 -1161
-645 159 923
-1157 445 528
524 702 1437
482 666 -745
70 772 545
-1316 -1121 -566
-1061 112 -1006
-1405 -425 -1206
862 -1361 1084
362 -178 1076
-912 958 -574
790 1354 -1161
651 498 -782
698 44 -889
-644 1458 1073
-986 328 -1036
446 -1235 -305
1179 -1368 1371
1349 -1395 856
956 -1373 729
1392 1490 -896
84 955 -1198
-190 1231 -476
-1456 108 -932
-1044 370 -1046
975 -1448 1303
566 545 -873
-576 198 -824
-762 850 86
-45 -514 254
1471 456 -1217
719 -793 -85
-1369 -678 1378
-732 -236 1132
-699 -339 -651
-1472 390 -417
-188 1126 1054
1054 482 110
-1011 -368 -979
-1454 -68 1034
1139 -1395 -814
38 -652 -16
-1514 -1362 -1547
-1218 -1294 -211
-872 347 171
-521 587 -1255
1043 1518 1400
1115 -352 -965
-104 233 1012
-839 -955 -760
744 -487 615
-805 831 619
-749 -5 -577
11 518 1265
553 241 -1267
-1326 -87 -1222
-278 488 -112
-1503 -520 1159
-1482 1012 491
51 568 -1009
344 -719 471
1516 -636 -1485
-1435 -285 189
588 -257 217
690 -1372 450
-1141 -963 1390
762 1364 -409
165 619 -917
320 -616 -778
425 -637 345
-831 1231 947
1379 -190 -1279
1047 1042 -1325
619 421 -1306
-1228 1511 170
108 1256 -1018
603 290 -204
225 -618 639
845 -158 416
1211 367 -449
1171 -1365 -1295
-282 -626 1474
1016 968 739
1148 866 -1547
1199 330 -9
-1444 1120 1107
-113 -203 1537
-494 -1180 -1308
-1285 -502 -52
176 1340 383
-762 685 1271
1440 -553 1511
-1203 15 1364
-484 -348 -187
303 -1109 1126
1302 -473 498
904 329 -1030
-679 558 218
-313 1081 -316
249 -788 -1324
-547 -548 -1427
36 -259 535
982 -694 935
-1152 -73 768
517 436 -915
788 156 -137
-624 -1056 -1064
-902 -560 -1422
-237 673 -683
218 592 -1397
552 1410 1218
-530 -1218 1424
-78 501 -33
-923 343 -506
-446 1488 -176
928 160 1230
-766 1527 526
777 796 -1152
1417 -117 1550
594 -1413 396
-29 -1378 -439
1275 -1395 -344
236 -64 1327
244 -930 -441
1063 1017 767
739 1373 -1363
567 949 -1510
-628 1314 -1396
-680 878 -185
719 -734 899
-518 -640 121
196 -417 -311
1387 -448 -520
-1303 573 497
-728 1270 1282
339 317 1027
525 1051 1481
-699 -243 1054
-575 1257 131
-197 881 -166
-1214 709 -1434
-597 1297 379
505 546 -909
-614 1411 177
650 -1404 96
-1059 655 577
-1150 -432 1326
497 -952 1009
-266 482 -392
835 -1393 1251
-42 781 351
-33 624 -620
-349 1518 594
1347 -514 1394
865 729 -1540
-1248 865 436
127 -563 -890
-342 -868 -246
-677 -1342 -1416
-1548 -70 549
-775 125 -1403
935 4 751
-961 -465 -1427
951 531 -44
-871 -226 -1232
1146 1450 -818
-206 -398 19
1355 1134 -721
-1450 1238 -1275
-977 -1123 -750
-1397 196 816
-1541 -104 462
-644 -37 -1149
-1539 -1280 615
-1 1327 627
1490 612 -1549
-1065 1199 -630
-1159 -404 -222
845 -623 -404
-792 1297 1306
-1326 -336 -1428
1013 -1087 -192
235 -666 361
-728 -1373 106
647 942 335
1198 -1345 1044
1380 -1217 -1380
-1159 -181 -544
-1432 436 1457
1448 -1185 144
-1485 -50 -122
-430 -1212 -511
1430 580 -340
8 766 -984
-1077 -963 -816
-1036 297 -1223
-1476 -786 -276
-686 -557 727
235 1553 459
-708 -1108 -725
82 339 1108
-406 -199 1268
-686 526 309
-322 -660 -585
942 696 389
-1515 -807 1146
1076 -1273 1003
1216 472 510
366 -1512 -109
-211 1381 324
863 430 -785
1062 905 1371
-1421 1129 -705
-981 1409 -1466
-713 -1124 -761
-740 -680 -1312
97 -912 -955
-849 816 -397
542 -30 -1471
-578 -197 -1080
-1159 1351 -284
1440 398 642
1334 -1158 1478
779 1076 1545
-935 78 -111
-123 695 -1018
1169 510 646
332 87 -124
-261 -1446 365
560 -544 -1145
-942 597 -1071
275 -1552 1360
1297 -871 9
-283 1455 -238
-439 -348 210
-108 -74 -772
521 -1381 1406
855 1409 389
910 -1284 -1278
-1050 -55 872
1123 -386 1541
-395 -314 -585
-681 -1183 -569
1122 984 499
1537 -278 -742
-205 666 1505
-1070 -1155 130
335 -811 -1167
-78 -1510 -405
61 1545 -564
-1496 1252 539
-1493 273 1205
-651 1411 358
-1465 534 413
-19 -445 638
657 297 98
1568 1600
-527 317 1370
446 598 1068
-935 898 -899
841 1096 359
974 -1092 1075
1059 1177 -1164
1311 914 -277
-613 -1264 -988
731 689 193
-747 -668 -1313
639 -762 -266
1142 499 1480
-602 -550 1502
76 -1540 -341
540 472 1178
-819 -1077 923
702 -793 -1445
1071 162 -1331
1324 1240 1375
-148 671 1074
-128 -1459 1001
1412 -720 536
1333 -1386 -1434
237 768 1308
-828 -1084 1133
-76 1565 588
-444 -270 -1489
405 -1434 31
731 1259 814
-662 -444 697
389 1251 -768
502 -912 568
940 113 310
-387 716 705
128 779 -118
1513 -421 -290
-1476 -1367 -1489
-1429 -615 151
212 -870 -760
916 958 -606
-1022 552 -116
-837 -1322 920
318 747 703
1460 -761 1354
-1026 -163 29
-545 876 -732
594 7 231
-405 1031 1547
-1139 913 147
1222 736 659
