8
1288 1600
-1205 -941 -1181
-1125 -652 -1174
1115 -5 1015
1049 293 -138
-1209 -592 -502
233 1017 733
-456 422 798
-1272 -484 -1163
-1098 -880 -874
-701 1061 -1083
1108 -544 1084
-724 603 -365
656 881 -660
-743 348 -713
197 -417 1247
1127 -1282 -44
179 1195 243
1230 601 -641
934 1296 1005
50 1130 -697
-767 1262 -96
-1107 -1207 -209
161 1043 1262
-480 -928 -18
642 155 -601
-1223 -335 -980
985 -1037 980
485 -298 -389
981 1122 -232
-1250 170 -683
6 358 759
1020 -1287 -226
-874 -841 778
163 -1075 73
-175 381 622
718 1266 -1284
-1014 -640 841
695 295 -883
-560 -283 -1046
-874 -806 -749
-1225 873 -185
-525 -647 1168
556 9 -402
-869 128 999
-808 -461 -970
33 -918 252
-1227 -237 21
795 572 168
-740 980 1187
326 -250 -293
1169 1149 637
234 -57 -293
-783 -1151 -440
455 565 787
-447 942 1050
825 604 1220
-258 -39 887
-503 835 93
-934 -998 -975
-374 461 -955
772 1098 891
-180 838 -1147
766 -488 -470
-1148 193 -1094
-234 409 224
-1084 -422 -889
640 -1296 1100
-251 -1040 -206
-326 -878 -388
85 -354 376
1051 205 438
-706 474 -300
-804 -335 -331
-524 -714 -491
-1174 512 -700
-682 -819 -196
316 459 226
817 812 -1264
-1132 50 902
-354 601 -1227
-351 945 1126
-1158 -1246 877
853 1196 -1106
812 -1116 11
937 -738 981
740 650 264
423 -104 -1002
996 -889 -872
779 492 -1124
-256 -202 875
1132 173 138
-654 314 -833
1162 -592 262
-771 1024 -1041
1260 215 1162
344 529 -883
996 453 884
-113 -681 1144
16 168 -432
-140 1138 640
-224 103 -229
1086 -11 147
504 -333 1164
-1158 5 134
-200 -970 278
573 640 -1
1 -554 99
1200 -1081 1088
-1295 -813 -253
1183 241 -1243
-876 132 -578
-1187 -268 -1183
1110 -934 -1165
-294 -229 -1113
-917 301 -819
115 -448 180
1199 -398 -292
817 -411 -1055
748 -1203 148
-307 592 444
995 -435 491
301 -424 -1194
-60 147 -1043
-403 698 316
-986 -377 -961
-162 794 1154
-932 831 1154
-655 697 -696
622 -438 -597
-936 439 461
531 421 -491
70 1088 239
-1161 -942 -1132
-420 812 482
308 -63 -760
128 906 959
-49 -982 -602
353 -622 218
496 360 364
1022 -1283 825
-1290 993 906
-524 -1282 -1026
-425 -5 199
-341 -316 -924
956 372 -894
-126 160 701
-1131 719 54
-1247 405 -707
7 -190 -999
68 23 809
201 686 199
995 1294 763
-431 853 891
-1032 -1 131
285 997 -576
942 858 645
-76 513 -688
331 -76 513
1268 -146 -1157
356 -318 -151
99 -115 -389
-822 932 226
188 -1162 116
-979 1108 -79
1216 126 -580
1028 -853 1032
-1017 -1101 896
-263 -933 82
200 -735 -1109
658 9 -707
-985 -1052 -681
-1101 -1274 -421
-14 1277 1028
-629 -1119 -146
755 208 -1114
-1224 349 -798
-30 100 1071
-1107 1223 -870
-99 -1066 -862
-767 303 -627
903 -716 -135
237 1156 305
150 604 586
-824 1104 664
-692 -1071 1257
-1275 166 825
-807 33 90
907 -36 1108
342 -240 -185
-100 -682 776
-220 963 -1070
-900 1048 742
-628 111 -548
-1114 -11 743
408 506 518
1188 921 -420
-334 1256 1152
-623 970 992
-957 -382 603
868 -87 -1133
1262 566 1119
-1105 394 919
-434 1109 -240
-728 555 406
880 283 -280
-481 1156 -295
-828 745 -1073
-1117 307 -1020
867 -921 1292
-1118 -536 454
-838 299 75
-869 -99 -162
-1150 -1191 -220
-1193 215 -199
778 750 -209
158 -263 359
309 -831 -957
622 -673 241
-994 -674 360
-471 -965 -321
1126 774 792
-972 695 -967
-963 -864 -441
644 -980 -854
-1090 -881 581
986 1062 -856
286 1029 988
-834 -801 -912
-197 -470 698
778 -1191 -97
1296 -1102 -565
-278 698 -191
358 1036 -768
860 -38 397
-877 -1054 -921
1053 1039 144
-171 -597 44
114 -65 615
1174 -1024 431
555 -432 -703
1269 690 518
385 330 -310
-680 -1150 -198
1172 928 -159
-927 -243 1032
-489 -963 554
-1166 -767 419
632 -1264 -219
952 872 -838
-1123 -467 -495
-287 64 1219
1281 -107 968
165 835 182
-975 -500 -1175
663 -1284 913
-895 -1077 -176
-455 44 -420
839 -348 -1099
575 -644 -45
-1243 -377 79
10 -566 1088
96 1230 -902
638 72 70
998 419 -934
930 -360 75
-272 1119 607
-851 -3 1017
-1170 474 884
-592 -1237 -996
961 1277 913
269 227 259
147 -382 393
-110 1187 1150
355 -719 446
-1033 -1269 1277
431 1211 -665
1067 1249 393
527 225 -435
378 69 -818
-643 229 937
-448 -23 -1208
1128 964 -1205
-732 -795 -786
1267 -1104 1198
439 -1237 -635
-181 527 139
618 1083 423
-317 -1020 -790
-1152 365 874
-1211 1038 1062
-876 852 -258
-642 553 -385
264 375 410
468 1119 -31
-1168 -237 1183
695 -148 1043
-63 1113 818
-655 -786 -1118
-1216 -1079 252
156 433 456
-1263 1142 325
711 -242 1006
-488 -536 1230
310 173 -49
652 157 729
1153 1256 -944
-50 1118 -417
-359 316 1189
1264 -373 -677
20 -455 101
676 -1127 19
854 -294 351
301 1141 792
-923 -1132 -988
-1217 339 534
496 -691 -1238
1056 948 177
-512 -457 1051
1076 382 -113
434 940 472
-66 891 134
1239 441 -1011
-465 565 1189
947 403 98
74 -457 -780
329 6 -221
483 341 -83
562 -822 14
-861 100 -1040
-1075 -1237 -306
969 -1191 835
233 1012 -1015
213 15 170
-258 994 966
1235 201 -351
567 -851 -304
936 727 232
967 332 -434
403 899 -618
-726 344 -1127
97 637 -34
1242 768 879
686 1167 -778
-418 -310 485
-365 364 -61
1001 -1148 634
283 -562 822
-1251 1250 -716
672 -756 -269
-251 -430 -462
-925 -1025 -557
451 -149 918
-597 -353 -498
-1160 196 569
253 855 -1239
-1083 524 239
967 27 -690
149 536 258
-1090 225 -386
1254 917 -1002
915 905 -990
735 314 -884
68 -979 1189
-841 -982 1130
130 70 1149
1279 629 465
927 -562 -293
1084 687 1165
-1102 -40 -536
635 -134 1141
584 -76 -492
221 -849 -1232
146 952 407
-513 -434 137
-34 -1139 -348
-301 1068 755
-369 -880 -770
357 332 621
582 -1292 -674
1083 -892 908
-266 639 -1066
195 724 896
-163 165 -904
-198 -611 1072
-39 618 -180
89 729 303
-367 -1009 318
-146 -1102 1099
24 -60 361
419 688 1066
334 -819 -278
647 946 -1092
1033 549 1018
-587 1031 260
960 -30 -160
699 794 719
-238 1211 86
-1251 1097 -322
736 611 -41
514 -387 -727
426 561 -460
-825 -106 -45
-960 -740 -1143
598 -240 -1286
-761 -232 -1124
459 -938 18
529 93 617
1149 161 451
-921 1293 361
-1110 -968 -1178
-73 122 1197
-870 -170 -152
-206 27 1035
-419 -157 -788
-182 72 573
446 -1289 -885
-982 -1234 1076
-559 1051 -53
-747 -307 -205
-1217 -800 345
-163 828 273
897 782 376
-943 -1211 -680
324 227 -1156
-9 510 793
-143 -204 168
735 1120 1194
816 -662 -618
208 1194 1107
-1237 -1050 -782
158 1283 -552
105 -616 -1170
281 713 -1134
-655 -595 -258
1090 -338 6
-490 835 564
-1235 1293 -301
165 744 -709
-572 -911 401
922 892 789
390 -299 777
-255 681 -83
260 1019 272
921 -382 1248
-31 -211 -1152
-1161 -685 1289
-362 593 -455
618 1168 -337
-442 -689 -222
-1265 240 396
681 -171 191
-740 253 668
-1062 631 266
-776 -9 352
-573 -848 -245
1097 1234 -719
-1075 -776 -1202
1277 103 1254
1056 -690 137
1046 1154 -246
-1122 -102 -1133
-1260 -906 -770
519 1029 120
-770 -648 -801
353 467 48
-675 -726 -1122
-23 -91 463
-268 -837 959
474 882 -824
-1177 204 -487
1042 991 309
1001 -776 54
-991 -965 -679
-1104 -1071 -1045
922 -88 370
-373 -1287 63
-446 -122 236
-1129 595 472
-288 -1179 -383
78 -371 82
-114 1273 523
-1009 1165 -1134
-542 967 -1000
879 -1186 642
1080 -926 -1099
1289 -269 825
864 -480 415
455 -1008 368
264 -903 -761
504 1251 824
-596 28 -37
122 -656 -1287
-1223 -881 519
1044 509 -436
1073 -506 566
-177 682 -743
-41 -892 -75
491 -588 -946
-1085 713 -160
-419 76 317
830 189 416
864 943 822
1114 165 -737
353 -1295 896
-426 -816 -116
350 1218 301
-205 888 -533
1179 -450 -363
-413 1132 1163
-642 -282 969
-194 -1094 -825
467 -547 -1081
-115 -997 -141
754 600 -565
1214 -635 341
524 1259 868
-619 -1008 194
-838 -844 1026
802 -308 -453
-1249 -395 215
-798 1281 885
678 -1137 1259
270 -724 -517
-1072 -1212 823
23 -12 -1025
-217 -268 -1160
206 986 -97
1004 -1166 -544
-910 676 -1250
273 -263 -857
491 -689 -1116
-1093 -1185 595
-570 591 577
859 341 1142
80 854 -143
-236 -104 -459
-657 102 -800
474 37 88
-516 1139 446
719 -836 1290
973 -737 -497
193 547 -106
-617 587 1
-776 801 -1057
-339 604 -528
920 -1118 -598
489 1212 -589
659 -461 -235
-790 -319 -382
-453 1217 -954
17 381 1033
392 -901 882
-1257 77 -904
1125 69 137
1015 641 518
-340 328 -405
766 653 679
460 -303 1209
-79 1194 166
-127 -1151 731
-526 880 138
-1018 -457 699
1162 -474 -349
900 1175 -1116
846 1036 -793
-125 1254 -549
312 -1157 -418
1028 -483 1004
205 669 462
-536 643 -55
-1208 -525 541
-885 -1200 -603
399 -150 -1090
597 -866 1044
361 -654 -844
768 986 -158
-585 642 -1019
-54 -1025 109
-160 204 780
1261 -536 -985
-790 -585 760
-616 745 1121
353 690 797
-780 998 -830
-435 449 10
260 857 -163
101 -281 573
1275 -171 -416
-924 1085 -346
703 -371 -432
-15 637 -594
-378 -1134 -559
-1092 -337 -71
-84 -203 151
93 -340 445
999 -1165 -1175
-430 437 733
-1147 -40 -1166
707 -1142 -1038
-609 754 1000
1182 1042 658
-642 1228 -889
66 -935 224
190 -767 -123
-780 85 -28
-584 1178 -683
311 1213 176
145 -378 482
1272 -358 188
293 922 889
776 1092 -84
1248 671 -627
-615 -869 210
1242 -670 608
-255 -589 -195
1160 -660 280
-88 1271 -1209
-311 1260 -1146
496 446 843
1281 -309 -506
-759 474 174
-1296 -509 -1197
581 -420 832
770 -47 50
125 861 129
-139 1257 564
1065 -858 -138
-1223 -59 -274
863 1136 112
-1190 -245 464
494 630 579
-6 -1276 -522
672 815 1219
606 -1102 -962
673 -1185 -987
-308 -1063 1110
615 190 479
-1164 54 567
354 474 839
1035 -1004 470
-748 1219 -696
933 -124 -266
-921 -585 1049
-959 -308 526
-1148 -1179 -708
1188 162 924
-265 -1201 -732
-988 -812 1036
-1187 -630 876
-461 -1104 -1022
1233 1273 500
-492 -743 959
-1257 328 -32
-7 -384 1057
76 -1090 -386
122 1166 -962
1156 -685 283
-214 -1125 233
812 21 68
242 -356 1162
-798 1285 -317
-54 650 -546
947 815 -516
-147 -1051 -1072
-1206 8 132
351 -1240 -378
-1135 1144 -1246
-972 -1234 -16
692 1205 -1089
1237 1281 606
-1119 591 -78
-777 303 158
293 204 161
-893 444 -460
519 -379 -105
-209 298 -67
-993 89 638
536 411 1150
238 1128 1078
-1047 -323 359
-1116 -1280 -420
347 -1021 167
-954 405 -263
1022 -1089 183
-1223 697 -375
-841 972 579
407 -312 -659
246 725 -652
95 -44 -272
-737 678 149
-397 1022 -525
-739 -524 -1261
525 -387 1174
-616 1282 -1063
256 1174 137
-205 -434 94
420 -307 -518
-1051 996 837
-1223 1233 -118
-1043 -1117 280
1237 674 934
-774 -645 64
1010 259 -373
-857 -239 1145
618 944 769
-630 1197 -492
1053 -127 223
-786 538 968
1270 1246 229
1114 -841 -368
1246 1031 1251
813 -341 431
737 347 668
-886 736 -1181
-384 -256 89
-1162 1223 -505
691 -230 -1282
600 -98 1208
1253 -865 -532
-1081 494 169
-457 1207 749
463 67 -60
1205 -1229 285
-639 775 -622
545 -19 867
1277 199 211
467 -14 -424
-802 806 -828
-1115 -461 777
1270 54 -277
1147 -392 1255
8 356 1285
-9 1142 -247
-432 124 1091
322 -1222 -982
-286 -224 1115
914 913 1250
684 -263 792
-280 661 -368
1185 -290 -210
99 1191 14
75 1100 -8
-469 -914 -170
-20 647 -330
-1273 190 -718
-1234 -65 242
-615 1156 351
-4 -917 -276
-37 -496 767
772 908 -1258
600 818 1135
-982 -841 1266
430 -710 -1043
-784 792 972
1088 843 -757
-1121 -794 -610
141 -471 351
832 809 1157
548 1045 272
205 -1157 40
-606 1110 -1266
-1160 1168 -1183
-248 163 308
-1244 664 -406
149 -855 -31
-174 204 678
-1016 210 -10
-1282 -358 -925
1003 778 -1081
919 -1159 413
-126 -31 -763
-1191 596 503
-840 288 -704
422 -494 -1200
202 77 -348
932 750 785
-823 -269 148
1244 -598 -249
405 970 713
-1153 -905 843
-481 -1130 -746
-1191 -1091 1229
1051 -906 -192
-817 -293 163
1213 678 1286
-1169 -277 -1086
1078 1015 -426
-738 1227 350
356 -648 1108
451 578 -670
437 617 1044
561 -76 736
765 -1053 258
783 25 -805
136 -646 -543
-28 -1086 -1130
-567 678 -940
-130 -500 -402
121 167 -750
-1188 222 -1142
-215 702 72
-752 345 -922
-497 454 -1192
580 -979 509
-769 337 -219
931 -1083 856
249 -371 6
609 -888 -991
388 474 -938
1230 -756 -576
-334 -799 -1067
-922 -991 -201
85 -477 -841
55 -415 -992
-1219 828 851
-121 835 -1294
-733 236 1010
-2 -719 208
672 -728 -988
-403 -1054 -695
233 418 517
788 -298 -343
-836 340 -173
-755 -465 673
-421 193 1115
-1154 -182 163
274 857 -307
-1106 -795 -690
367 -960 -742
-50 494 -213
-704 -442 -715
-44 1017 928
-1289 -887 513
637 935 157
962 -1202 -172
14 -1138 -748
942 -66 -425
-403 -113 -622
756 -1097 -619
720 -954 1222
-1248 -230 -543
661 1131 -645
348 -882 -131
-657 -612 287
-596 291 -255
993 -1075 -117
21 594 -1291
-12 867 522
-443 1052 -1225
-377 581 -1060
603 -278 1176
1208 355 -840
266 718 414
-744 611 -877
996 -620 1091
-88 436 776
543 -807 -59
-230 788 -286
707 521 59
1271 -1032 1099
999 697 664
168 -624 -881
-469 221 13
1242 1199 120
-726 -713 -491
1127 -1200 -194
-51 -554 89
-696 286 -1096
758 -60 -1032
1103 376 -1191
600 990 -479
938 -46 -81
-1192 -88 904
-552 -260 -330
-704 -1240 376
193 -1024 111
444 -386 875
-840 -597 -956
-200 507 -353
758 -844 -1196
-792 577 -106
411 339 -919
896 402 1172
-274 942 1118
-538 -774 -1251
-731 1277 852
429 -1180 1267
-521 428 554
435 -1090 -573
-102 70 610
-21 -970 366
1021 500 25
278 -620 657
-1273 -843 204
-247 -1163 43
-1114 -423 776
-711 1150 -1100
-13 -993 1249
-545 -683 -1239
206 -1222 825
447 500 27
-608 -768 -762
335 406 811
1081 -990 667
999 -894 1120
-1052 522 662
508 1256 892
-913 867 761
419 -1051 862
874 441 587
-968 -915 285
-598 487 603
-502 1048 -785
947 -1274 -525
941 248 -620
306 601 1204
-562 45 -984
894 359 -925
-1014 1186 -857
-898 1056 642
854 -1224 1231
881 -652 1115
386 -1171 -247
423 1196 -545
-847 1255 -658
-1032 -1009 901
-881 -371 -232
-605 472 -477
-232 -628 -333
-402 203 826
-712 699 334
-928 -134 1097
-232 -140 752
51 -816 1274
1051 109 1028
-74 -729 726
694 -1183 493
-105 -697 -781
273 326 162
810 -691 258
-766 498 -696
-1143 -741 -310
-392 39 1058
-2 -522 -364
824 644 -262
-212 -1194 185
-227 129 351
119 -795 -1096
-484 1160 -1044
650 457 -283
-513 597 265
481 910 -363
-290 -125 -689
612 -1219 -696
-789 -1061 748
-34 -777 -1241
-911 -973 883
-817 296 -260
-1223 -421 -501
-1198 -1069 -235
182 -439 296
1043 917 988
1206 992 -642
-1061 1179 326
196 -625 -51
-210 -1115 1245
-980 -340 272
225 -1221 -403
-1206 -963 949
-1138 -857 49
496 447 808
956 -655 974
-1163 56 1009
-831 951 -658
729 807 1288
-670 -1018 -1188
598 177 -634
-1163 -622 901
-1043 -894 129
207 -29 -116
-478 533 -231
328 1098 266
-751 23 -1129
10 -6 237
263 85 1195
409 -39 -1233
-1170 518 -159
657 -145 -268
554 339 52
207 633 794
-689 -152 390
-458 1208 813
-788 -293 779
893 878 -1197
1052 -975 -254
934 660 870
912 1127 -678
-114 341 27
647 798 -948
909 -793 -991
1122 215 158
-15 -198 -304
-617 -1176 -1188
-816 1146 -982
165 109 -19
-991 939 540
-136 -327 -1213
-1210 -1060 -138
356 480 -1132
-257 -1169 -941
-460 -427 1268
23 1048 -1089
236 972 1268
-329 586 777
798 -1213 -1239
1291 924 -731
-459 -424 -991
-606 797 533
-1080 132 -23
-1181 412 -182
584 1240 366
-972 -540 -262
929 -36 -89
-1120 -244 413
895 151 541
583 944 151
-974 -100 -566
92 975 1186
812 312 599
-9 -157 84
-1058 440 197
1220 1096 1049
718 -774 -554
181 -1017 -908
880 200 -715
-405 -226 -339
-1100 382 996
-79 194 26
276 -351 704
-483 923 -967
911 -145 -1069
-36 -316 -854
182 -632 -611
-251 742 368
-1205 784 776
-286 -1094 -1030
-901 -419 -55
460 315 -606
840 -1273 563
-52 578 -782
219 -786 1044
104 -445 -74
580 1140 -215
807 1122 718
1135 -787 -285
760 668 -230
-1249 794 825
-179 -501 746
674 -779 -1103
-939 405 -728
482 121 -959
538 -162 -697
1222 1154 907
938 -629 344
833 692 -406
1232 371 -158
-680 1144 200
542 -674 -1213
-904 -856 -396
-456 -1111 -1214
-42 -539 -379
-910 856 328
-1111 -421 -42
-891 130 123
-809 -310 637
-168 558 -1137
-547 468 -457
707 -704 -1269
307 -163 656
-786 -870 354
843 -1017 809
-555 1004 -414
122 139 19
-556 1071 498
1252 -710 -420
965 -317 562
712 160 923
-653 -175 333
668 -819 152
908 510 723
-1081 126 -4
-391 609 730
-752 -821 287
170 290 -1228
14 509 -553
601 140 -972
1155 1286 568
424 781 380
-1098 -805 393
500 533 -792
417 -1058 398
-702 936 -789
-1006 -1208 1150
152 -605 1068
-764 1211 1006
184 -1254 1007
350 -97 494
-426 -951 -1183
494 -207 -854
917 746 228
-990 -430 730
735 -1288 -1080
-448 58 902
-666 1284 412
-1081 -705 -1068
1010 -1159 -796
345 1284 -148
623 -32 -651
-469 -1266 -815
33 -1146 436
1094 167 1052
-40 1161 488
385 796 -58
223 -494 448
436 875 -630
263 -1153 -382
572 180 456
162 188 -632
274 -1172 551
-765 -1252 -560
1118 -296 6
1091 101 -914
-55 471 802
-11 -346 98
-696 594 -587
-1139 54 -584
-1203 1104 -1222
649 419 -1243
1064 535 -324
204 448 -794
-626 -337 -779
-1172 -1052 725
-1265 1047 -321
115 976 11
-1084 -221 796
275 723 -132
324 -469 -431
-396 -1030 262
-326 -181 -515
-1028 -989 -127
-666 889 1030
565 -895 716
425 -920 1159
-795 -1021 -497
-364 761 744
-614 -128 -389
1039 532 495
-125 75 -204
-1072 -229 84
660 1039 712
-989 -1148 619
-702 -1106 1252
687 284 -507
-253 -991 978
-146 -1295 -35
832 -173 1211
-868 -1079 1222
380 -982 -419
-597 358 90
-505 299 -8
705 -1234 1226
512 840 -1011
-1216 1208 -1095
-771 942 1008
736 -508 -361
333 -1218 41
453 -1123 -606
1223 294 -876
981 -416 95
347 910 -268
-709 95 1169
-268 611 -731
-77 1233 148
176 -543 1284
-132 1162 -162
1219 -1201 1091
-797 -675 -223
-429 -903 788
688 -965 -910
1025 -732 28
81 545 866
20 -844 1110
-1272 102 572
1199 192 354
-163 600 -441
-1036 396 50
-1294 120 -516
-1281 -381 458
362 -1089 -77
107 559 -839
-377 1034 953
-25 1262 960
274 1270 -1062
1151 -1269 -1264
95 650 486
-84 -777 415
-689 298 128
-34 35 309
336 -430 -1112
-1033 -584 -1005
1167 -985 1175
-1108 1168 -388
-509 320 825
581 -543 156
572 -1119 826
-807 -7 -1271
-49 -164 -219
74 786 546
-198 1027 -347
-233 -49 -1185
1190 317 -1027
560 -913 1283
-939 76 793
-386 -967 1030
63 1044 -692
-163 -525 -800
1039 1141 -1177
-455 341 241
-874 1115 700
972 341 15
-803 -1022 -475
-1198 -668 664
1219 -762 146
-905 -302 -1261
-909 -1095 -828
-1032 -92 -160
-695 -995 -1272
-884 850 252
119 -135 -619
1199 -942 1129
-560 427 -1249
-1163 -553 529
-571 -1178 647
767 359 263
-1144 453 44
-441 1264 486
-874 964 171
-872 1190 -276
353 43 -786
-955 275 -240
314 -603 47
397 641 1217
-524 -286 973
244 -1075 -262
964 -1072 894
-330 879 -111
1001 774 296
202 -1238 97
870 -106 -503
-539 -177 611
-466 776 -438
-275 -425 -762
819 410 1155
-937 -1261 -56
-1168 191 306
-1033 1131 -304
177 -761 -427
-1167 -630 588
1230 -1069 562
442 -955 528
-596 630 -67
906 526 913
365 -622 -801
1110 832 1196
-1 -1210 1028
110 -928 -323
-844 -1015 -436
-371 814 1073
-871 -903 -577
-1041 1013 -23
-795 -176 -332
859 868 12
-417 557 -1247
61 876 -357
-1028 -193 -988
928 1124 533
-56 -1040 -375
-1239 -850 1208
1266 960 -1103
-1007 141 -394
519 -957 279
-1089 764 372
-293 620 561
123 -246 86
967 -1270 873
713 394 -404
829 -485 -877
-742 -447 -673
407 1046 -907
912 480 384
-1117 -1294 -659
995 390 661
-943 58 -1208
123 -75 -1072
-681 -998 674
118 -69 -1134
1080 954 -951
298 -866 -810
1279 374 -59
-998 -449 -116
-607 -32 753
-1132 1093 -969
40 -75 -1116
327 1067 419
-341 1014 102
1079 1062 798
-440 669 -975
783 1096 -708
-1025 440 -1161
170 -1140 -245
-958 -1205 603
129 -714 200
496 552 -22
70 -1035 623
100 -552 306
442 -231 697
705 -1007 -914
-169 879 241
-823 -475 694
828 -1193 1273
-483 1283 969
-1276 560 -923
-157 -241 413
-48 -278 568
28 -401 -825
-823 1049 -1213
-831 -978 -701
621 -97 -382
-932 -187 -37
-409 -564 -1069
1045 -9 433
655 484 1074
222 1041 69
-1165 352 65
602 933 -178
-675 388 47
-1144 1034 313
-422 -576 133
364 -787 -48
3 142 1171
-524 -739 -951
933 -904 1156
1038 135 1025
-156 -1108 -625
-778 907 1294
1154 800 247
440 -526 569
1296 394 144
444 435 -1040
-61 396 64
378 -100 -430
255 -420 1246
489 540 -628
410 1040 -151
663 -742 609
976 479 420
-854 955 562
-1179 846 952
-1279 -1165 -893
-783 562 943
534 -888 441
382 -695 -1239
-1202 -226 -253
-1168 495 -915
711 -858 851
-397 431 -726
-1004 -782 -910
42 -807 -626
574 465 308
-1209 -722 1107
-869 -617 -272
929 -1017 553
-1198 1261 277
751 -425 762
1185 -192 484
-1163 -1178 1154
1177 -384 598
189 507 -835
-458 -1148 943
607 986 -1009
-130 -1083 879
381 925 126
-136 285 886
1080 1172 -599
639 1222 64
-197 814 -874
464 302 620
1054 -721 1129
-772 -851 -809
-199 1126 -980
1069 -408 717
234 -66 -311
-993 1211 575
548 523 1196
535 -736 -88
-116 13 -380
-1062 1230 -324
158 739 39
447 917 1145
279 -706 -1124
-840 -701 -338
606 918 370
-771 -12 464
-62 1002 -1241
382 1065 1042
-1224 -914 -491
134 747 292
20 -87 -475
124 1114 -361
13 916 1092
-750 -576 78
707 305 -74
308 -858 100
637 -1201 -1037
-844 -549 -365
-36 -206 -161
-663 1051 -275
818 673 869
-24 299 -593
-713 -132 -648
306 -248 449
360 -676 -1069
-620 1166 532
-709 -1047 -1157
-615 321 464
1096 1253 1098
1071 7 521
-394 -821 1176
-698 -766 -1006
486 924 523
401 718 -620
1255 -1205 163
-601 192 1040
-1019 1168 -1153
741 850 238
602 379 953
1245 -68 -671
-572 103 354
-889 -578 1082
152 990 1103
1141 -834 199
1209 -194 978
-862 -219 674
-1118 -150 -153
-1255 69 613
645 -20 -248
1190 1132 -1273
-917 -732 -899
-443 634 -1000
-1238 -1002 -965
236 1008 -165
808 232 -622
-924 81 -520
767 536 -1247
-494 765 378
-738 -434 146
1050 158 -1175
660 -1131 372
-1194 -708 -978
562 -206 -147
-1003 724 -194
1227 474 665
-525 -289 -252
-876 1094 -1280
-987 -717 -873
-1147 -515 -582
-1166 -478 506
-105 -902 666
-375 326 488
-672 -219 426
-1168 -43 768
-466 -478 812
-619 1049 106
-383 811 170
636 27 -602
-247 528 203
-698 1202 1163
-895 -634 301
-1178 730 -133
1304 1600
-139 833 -109
-597 1117 -1100
968 1041 410
-263 841 -813
-198 980 800
-980 -488 -622
1006 -1122 -1109
-652 -293 842
-891 1211 463
1293 -508 -164
-1059 -243 988
-58 930 -528
940 222 -84
207 9 -972
-421 -238 1154
293 -349 -547
1049 -49 127
-1158 -718 -321
-1256 -664 -717
-46 907 394
371 -461 -745
-885 821 842
489 -1171 -901
169 -568 -354
1031 -1202 843
-1097 -1148 398
-670 -371 572
-117 -419 1019
-424 -397 848
620 1106 -983
-1225 -879 946
-281 394 1240
-412 -274 730
1121 408 -1065
268 368 20
-265 727 -871
941 -206 326
1173 519 1027
-483 227 -562
181 591 1304
174 348 881
522 -463 1011
-302 -136 -191
-19 -479 1132
-1130 638 -504
-733 25 -49
433 322 880
368 1237 -965
978 -1218 -1302
-573 963 1271
-571 -546 -1158
1241 408 247
-342 980 579
-767 -243 958
1070 1010 -939
1163 891 -181
1272 1181 -474
-1054 -452 1210
992 -901 254
749 929 -66
-363 925 -1287
671 -278 -898
863 -417 461
7 -1299 939
-79 -129 -554
325 -1218 1033
885 709 322
-813 728 800
-1291 396 -1247
-537 -695 479
-63 -497 1270
338 -130 -456
-6 723 1183
-1104 1231 -644
1162 -704 -267
206 1082 -879
-1161 945 361
-153 400 -667
-664 570 -1281
-1195 677 1007
184 669 109
210 -1044 1003
-40 571 -132
550 574 -774
728 -407 1259
-868 -85 846
-1120 -191 602
-1304 -1181 -1288
693 1048 -856
-557 1296 -1301
-761 19 -116
-652 676 -298
-1106 689 -1065
602 998 -868
997 1137 72
691 578 946
-325 347 242
-572 -808 -76
-1142 221 928
-1081 -316 -766
-57 1150 1151
223 -964 -404
-961 -55 -1064
-376 -149 -563
-634 -800 -420
-554 -323 672
-865 -1087 657
817 189 1202
220 -339 -850
-584 -1298 -215
1299 -279 -580
-20 -729 -1214
-390 1110 349
-145 448 1116
-947 443 -547
630 -151 -101
501 -87 1260
-144 -1030 635
-1081 -728 -762
476 -1100 -908
895 -181 -429
307 -346 750
690 -315 -1226
-763 -647 429
40 498 330
-634 155 -1220
-1225 -1057 226
-571 -649 175
1249 -995 1028
1063 1137 -998
-534 1188 30
-1068 -88 1250
-167 -615 763
-333 665 641
99 701 -497
-692 153 560
597 782 -446
1082 347 -905
1083 211 1263
388 -1274 296
-414 -546 -375
-715 204 -721
66 -57 -1047
-396 1024 -1092
-906 1100 -169
849 -243 -845
-565 -849 8
313 -1101 541
737 566 -43
1195 -837 -889
-353 -712 766
88 -743 148
890 -610 1067
176 -737 -386
649 912 809
892 -129 1067
-885 -429 1016
1223 -484 632
-518 -669 189
-862 839 1254
-830 -235 -998
614 -433 326
148 572 166
826 -1175 1102
-532 -1171 1289
-837 847 361
362 901 -1005
895 604 -441
944 694 678
-578 -455 458
368 945 -1244
-393 -1115 792
421 710 -529
1280 903 -456
584 -938 844
-329 -181 -889
740 -1250 -493
757 -901 -1266
-4 -620 1243
1154 -1194 -775
-834 1093 200
506 692 436
221 797 -662
955 -1174 635
107 -1108 -33
175 886 -893
-521 -756 -259
1270 -931 320
-88 -1121 -931
112 882 -1041
589 954 -185
1224 -403 1052
120 434 -502
-279 -924 1122
108 881 941
591 -192 560
-683 1303 358
-605 802 -86
-1092 -604 -376
1269 1020 -780
552 -718 -10
-474 89 1112
-728 274 -131
-335 -737 -229
-757 1136 -1240
-161 -168 555
-1002 -331 -269
-323 -493 -381
-110 882 -709
-1288 -1125 -5
848 1033 -363
-653 -322 -1151
-467 -177 -1261
